ґъВл,јтіЖ,ИХЖЪ,З°КХЕМјЫ(ФЄ),їЄЕМјЫ(ФЄ),ЧоёЯјЫ(ФЄ),ЧоµНјЫ(ФЄ),КХЕМјЫ(ФЄ),іЙЅ»Бї(№Й),іЙЅ»Ѕр¶о(ФЄ),ХЗµш(ФЄ),ХЗµш·щ(%),ѕщјЫ(ФЄ),»»КЦВК(%),A№ЙБчНЁКРЦµ(ФЄ),B№ЙБчНЁКРЦµ(ФЄ),ЧЬКРЦµ(ФЄ),A№ЙБчНЁ№Й±ѕ(№Й),B№ЙБчНЁ№Й±ѕ(№Й),ЧЬ№Й±ѕ(№Й),КРУЇВК,КРѕ»ВК,КРПъВК,КРПЦВК,
002081.SZ,Ѕру«тл,2011-06-15,7.1003,7.0622,7.2052,7.0355,7.0507,567222,21084948.4,-0.0496,-0.6984,37.1723,0.1291,16240759108.37,N/A,17700903270,439295621,0,478791000,45.5453,14.6662,2.6661,74.9632,
002081.SZ,Ѕру«тл,2011-06-16,7.0507,7.0431,7.0431,6.942,6.984,1228051,44844867.4,-0.0668,-0.9467,36.5171,0.2796,16087005641.02,N/A,17533326420,439295621,0,478791000,45.1141,14.5274,2.6408,74.2536,
002081.SZ,Ѕру«тл,2011-06-17,6.984,6.9058,6.9782,6.8657,6.881,1681792,60893026.9,-0.103,-1.4746,36.2072,0.3828,15849786005.68,N/A,17274779280,439295621,0,478791000,44.4489,14.3132,2.6019,73.1586,
002081.SZ,Ѕру«тл,2011-06-20,6.881,6.8791,6.9515,6.4843,6.7894,2007580,70248888.9,-0.0915,-1.3304,34.9918,0.457,15638924107.6,N/A,17044959600,439295621,0,478791000,43.8575,14.1227,2.5673,72.1853,
002081.SZ,Ѕру«тл,2011-06-21,6.7894,6.86,7.0374,6.5606,6.9191,1746157,61699665.9,0.1297,1.9101,35.3345,0.3975,15937645129.88,N/A,17370537480,439295621,0,478791000,44.6953,14.3925,2.6163,73.5641,
002081.SZ,Ѕру«тл,2011-06-22,6.9191,6.9153,6.9611,6.7704,6.8619,1139586,41055978.1,-0.0572,-0.8269,36.0271,0.2594,15805856443.58,N/A,17226900180,439295621,0,478791000,44.3257,14.2735,2.5947,72.9558,
002081.SZ,Ѕру«тл,2011-06-23,6.8619,6.8104,7.1156,6.6807,7.0278,2068341,75377917.9,0.1659,2.418,36.4437,0.4708,16188043633.85,N/A,17643448350,439295621,0,478791000,45.3975,14.6186,2.6574,74.7199,
002081.SZ,Ѕру«тл,2011-06-24,7.0278,7.0183,7.3578,6.9248,7.2281,1512277,57327348.9,0.2003,2.8494,37.908,0.3443,16649304035.9,N/A,18146178900,439295621,0,478791000,46.691,15.0352,2.7331,76.849,
002081.SZ,Ѕру«тл,2011-06-27,7.2281,7.1995,7.722,7.1995,7.4913,3091344,121956435.9,0.2632,3.6412,39.4509,0.7037,17255531992.88,N/A,18806910480,439295621,0,478791000,48.3911,15.5826,2.8326,79.6472,
002081.SZ,Ѕру«тл,2011-06-28,7.4913,7.4932,7.6858,7.434,7.5618,2018815,80194746.7,0.0706,0.942,39.7237,0.4596,17418071372.65,N/A,18984063150,439295621,0,478791000,48.8469,15.7294,2.8593,80.3974,
002081.SZ,Ѕру«тл,2011-06-29,7.5618,7.5504,7.5504,7.1728,7.2471,3069751,118808616,-0.3147,-4.1614,38.703,0.6988,16693233598,N/A,18194058000,439295621,0,478791000,46.8142,15.0748,2.7403,77.0518,
002081.SZ,Ѕру«тл,2011-06-30,7.2471,7.209,7.6667,7.1918,7.6667,3592174,142650325,0.4196,5.7895,39.7114,0.8177,17659683964.2,N/A,19247398200,439295621,0,478791000,49.5245,15.9476,2.899,81.5126,
002081.SZ,Ѕру«тл,2011-07-01,7.6667,7.6858,7.701,7.4569,7.6286,2227235,88604409.2,-0.0381,-0.4975,39.7822,0.507,17571824840,N/A,19151640000,439295621,0,478791000,49.2781,15.8683,2.8846,81.1071,
002081.SZ,Ѕру«тл,2011-07-04,7.6286,7.5523,7.8918,7.5523,7.8517,3376642,137003677.9,0.2231,2.925,40.5739,0.7686,18085800716.57,N/A,19711825470,439295621,0,478791000,50.7195,16.3324,2.9689,83.4795,
002081.SZ,Ѕру«тл,2011-07-05,7.8517,7.8193,8.2675,7.7926,8.1435,3960423,166275223.7,0.2918,3.7163,41.9842,0.9015,18757923016.7,N/A,20444375700,439295621,0,478791000,52.6044,16.9394,3.0793,86.5818,
002081.SZ,Ѕру«тл,2011-07-06,8.1435,8.1435,8.1435,8.1435,8.1435,N/A,N/A,0,0,N/A,N/A,18757923016.7,N/A,20444375700,439295621,0,478791000,52.6044,16.9394,3.0793,86.5818,
002081.SZ,Ѕру«тл,2011-07-07,8.1435,8.2045,8.483,7.9795,8.0481,4795177,209544998.8,-0.0954,-1.171,43.6991,1.0916,18538275206.2,N/A,20204980200,439295621,0,478791000,51.9884,16.741,3.0432,85.568,
002081.SZ,Ѕру«тл,2011-07-08,8.0481,7.9719,8.2827,7.9528,8.0501,1546231,65700176.4,0.0019,0.0237,42.4905,0.352,18542668162.41,N/A,20209768110,439295621,0,478791000,52.0007,16.745,3.0439,85.5883,
002081.SZ,Ѕру«тл,2011-07-11,8.0501,8.0291,8.3914,7.9738,8.3151,2645667,115257336.9,0.2651,3.2931,43.5646,0.6023,19153289075.6,N/A,20875287600,439295621,0,478791000,53.7132,17.2964,3.1442,88.4067,
002081.SZ,Ѕру«тл,2011-07-12,8.3151,8.3151,8.4773,8.1035,8.1302,3403773,148010009.4,-0.185,-2.2248,43.4841,0.7748,18727172323.23,N/A,20410860330,439295621,0,478791000,52.5182,16.9116,3.0742,86.4399,
002081.SZ,Ѕру«тл,2011-07-13,8.1302,8.1092,8.2961,8.0234,8.1054,2828410,120964785.7,-0.0248,-0.3049,42.7678,0.6439,18670063892.5,N/A,20459638125,439295621,0,481403250,52.6437,16.952,3.0816,86.6465,
002081.SZ,Ѕру«тл,2011-07-14,8.1054,8.1149,8.2103,8.031,8.1816,1985956,84588298.2,0.0763,0.9412,42.5932,0.4521,18845782140.9,N/A,20652199425,439295621,0,481403250,53.1391,17.1116,3.1106,87.462,
002081.SZ,Ѕру«тл,2011-07-15,8.1816,8.1416,8.2579,8.1054,8.2541,1540888,66248167.1,0.0725,0.8858,42.9935,0.3508,19012714476.88,N/A,20835132660,439295621,0,481403250,53.6098,17.2631,3.1381,88.2367,
002081.SZ,Ѕру«тл,2011-07-18,8.2541,8.2656,8.3895,8.195,8.2255,1162517,50283094.5,-0.0286,-0.3466,43.2536,0.2646,18946820133.73,N/A,20762922172.5,439295621,0,481403250,53.424,17.2033,3.1272,87.9309,
002081.SZ,Ѕру«тл,2011-07-19,8.2255,8.2083,8.2083,8.0272,8.0291,992945,42131140.5,-0.1964,-2.3881,42.4305,0.226,18494345644.1,N/A,20267076825,439295621,0,481403250,52.1482,16.7925,3.0526,85.831,
002081.SZ,Ѕру«тл,2011-07-20,8.0291,8.1931,8.1931,7.9146,7.9967,742472,31164713.5,-0.0324,-0.4038,41.9743,0.169,18419665388.53,N/A,20185238272.5,439295621,0,481403250,51.9376,16.7247,3.0402,85.4844,
002081.SZ,Ѕру«тл,2011-07-21,7.9967,7.9909,8.2198,7.9909,8.2198,1579331,67508762.7,0.2231,2.7904,42.7452,0.3595,18933641265.1,N/A,20748480075,439295621,0,481403250,53.3869,17.1913,3.1251,87.8697,
002081.SZ,Ѕру«тл,2011-07-22,8.2198,8.2579,8.5821,8.2312,8.544,2745759,122236981.9,0.3242,3.9443,44.5185,0.625,19680443820.8,N/A,21566865600,439295621,0,481403250,55.4926,17.8694,3.2483,91.3356,
002081.SZ,Ѕру«тл,2011-07-25,8.544,8.544,8.6451,8.3266,8.3743,2135206,94591809.9,-0.1697,-1.9866,44.301,0.4861,19289470718.11,N/A,21138416707.5,439295621,0,481403250,54.3902,17.5144,3.1838,89.5211,
002081.SZ,Ѕру«тл,2011-07-26,8.3743,8.2541,8.4849,8.2541,8.4544,1568661,69107267.3,0.0801,0.9565,44.0549,0.3571,19473974878.93,N/A,21340606072.5,439295621,0,481403250,54.9104,17.6819,3.2143,90.3774,
002081.SZ,Ѕру«тл,2011-07-27,8.4544,8.4525,8.7404,8.4067,8.6775,2460791,111675270.9,0.2231,2.6393,45.3819,0.5602,19987950755.5,N/A,21903847875,439295621,0,481403250,56.3597,18.1486,3.2991,92.7627,
002081.SZ,Ѕру«тл,2011-07-28,8.6775,8.6012,8.8396,8.5821,8.8186,2139804,97874766.4,0.1411,1.6264,45.7401,0.4871,20313029515.04,N/A,22260086280,439295621,0,481403250,57.2763,18.4438,3.3527,94.2714,
002081.SZ,Ѕру«тл,2011-07-29,8.8186,8.7633,8.9064,8.5745,8.6012,1802733,83055469.7,-0.2174,-2.4654,46.072,0.4104,19812232507.1,N/A,21711286575,439295621,0,481403250,55.8642,17.9891,3.2701,91.9472,
002081.SZ,Ѕру«тл,2011-08-01,8.6012,8.5593,8.6203,8.3056,8.4868,1125600,50156099.9,-0.1144,-1.3304,44.5594,0.2562,19548655134.5,N/A,21422444625,439295621,0,481403250,55.121,17.7497,3.2266,90.724,
002081.SZ,Ѕру«тл,2011-08-02,8.4868,8.3571,8.5764,8.3552,8.5631,629405,27916248.7,0.0763,0.8989,44.3534,0.1433,19724373382.9,N/A,21615005925,439295621,0,481403250,55.6165,17.9093,3.2556,91.5395,
002081.SZ,Ѕру«тл,2011-08-03,8.5631,8.4868,8.5726,8.3914,8.4925,925846,41370343.3,-0.0706,-0.8241,44.6838,0.2108,19561834003.13,N/A,21436886722.5,439295621,0,481403250,55.1582,17.7617,3.2288,90.7851,
002081.SZ,Ѕру«тл,2011-08-04,8.4925,8.4906,8.769,8.4105,8.7156,870862,38950041.8,0.2231,2.6274,44.7258,0.1982,20075809879.7,N/A,22000128525,439295621,0,481403250,56.6074,18.2284,3.3136,93.1704,
002081.SZ,Ѕру«тл,2011-08-05,8.7156,8.4048,8.7729,8.4048,8.6451,1083652,49206639.6,-0.0706,-0.8096,45.4082,0.2467,19913270499.93,N/A,21822009322.5,439295621,0,481403250,56.1491,18.0808,3.2868,92.4161,
002081.SZ,Ѕру«тл,2011-08-08,8.6451,8.5078,8.8129,8.4296,8.7004,3781643,172184694.5,0.0553,0.6398,45.5317,0.8608,20040666230.02,N/A,21961616265,439295621,0,481403250,56.5083,18.1965,3.3078,93.0073,
002081.SZ,Ѕру«тл,2011-08-09,8.7004,8.4868,8.9979,8.3037,8.8682,2702764,123368148.6,0.1678,1.929,45.6452,0.6152,20427246376.5,N/A,22385251125,439295621,0,481403250,57.5984,18.5475,3.3716,94.8014,
002081.SZ,Ѕру«тл,2011-08-10,8.8682,8.9655,9.221,8.9025,9.1161,2431481,115927788.6,0.2479,2.7957,47.6779,0.5535,20998330683.8,N/A,23011075350,439295621,0,481403250,59.2086,19.066,3.4659,97.4518,
002081.SZ,Ѕру«тл,2011-08-11,9.1161,9.0589,9.305,9.0017,9.2287,1745171,84371416.2,0.1125,1.2343,48.3456,0.3973,21257515100.19,N/A,23295103267.5,439295621,0,481403250,59.9395,19.3014,3.5086,98.6547,
002081.SZ,Ѕру«тл,2011-08-12,9.2287,9.2344,9.345,9.1123,9.2496,2364103,114015720.1,0.021,0.2273,48.2279,0.5382,21305837618.5,N/A,23348057625,439295621,0,481403250,60.0757,19.3452,3.5166,98.8789,
002081.SZ,Ѕру«тл,2011-08-15,9.2496,9.2535,9.3202,9.1161,9.1734,914203,43921588.9,-0.0763,-0.8247,48.0436,0.2081,21130119370.1,N/A,23155496325,439295621,0,481403250,59.5802,19.1857,3.4876,98.0634,
002081.SZ,Ѕру«тл,2011-08-16,9.1734,9.1219,9.2687,9.0399,9.2115,837810,40258535.4,0.0381,0.4158,48.0521,0.1907,21217978494.3,N/A,23251776975,439295621,0,481403250,59.828,19.2655,3.5021,98.4712,
002081.SZ,Ѕру«тл,2011-08-17,9.2115,9.1562,9.2477,9.0017,9.0418,800506,38143744.3,-0.1697,-1.8427,47.6495,0.1822,20827005391.61,N/A,22823328082.5,439295621,0,481403250,58.7256,18.9105,3.4376,96.6567,
002081.SZ,Ѕру«тл,2011-08-18,9.0418,9.0418,9.0589,8.7748,8.8301,1407454,65788176.3,-0.2117,-2.3413,46.7427,0.3204,20339387252.3,N/A,22288970475,439295621,0,481403250,57.3506,18.4677,3.3571,94.3937,
002081.SZ,Ѕру«тл,2011-08-19,8.8301,8.769,8.8587,8.668,8.7977,1188179,54268859.2,-0.0324,-0.3672,45.674,0.2705,20264706996.73,N/A,22207131922.5,439295621,0,481403250,57.1401,18.3999,3.3448,94.0471,
002081.SZ,Ѕру«тл,2011-08-22,8.7977,8.79,8.9483,8.502,8.5631,1479983,66976180.7,-0.2346,-2.6664,45.2547,0.3369,19724373382.9,N/A,21615005925,439295621,0,481403250,55.6165,17.9093,3.2556,91.5395,
002081.SZ,Ѕру«тл,2011-08-23,8.5631,8.5631,8.6737,8.5059,8.6375,1026516,46235651.3,0.0744,0.8686,45.0413,0.2337,19895698675.09,N/A,21802753192.5,439295621,0,481403250,56.0996,18.0649,3.2839,92.3346,
002081.SZ,Ѕру«тл,2011-08-24,8.6375,8.6775,8.8301,8.6584,8.7938,633933,29205211.1,0.1564,1.8106,46.0699,0.1443,20255921084.31,N/A,22197503857.5,439295621,0,481403250,57.1153,18.3919,3.3433,94.0063,
002081.SZ,Ѕру«тл,2011-08-25,8.7938,8.7938,8.9254,8.7481,8.8778,490684,22705983.8,0.0839,0.9542,46.2741,0.1117,20449211157.55,N/A,22409321287.5,439295621,0,481403250,57.6603,18.5674,3.3752,94.9034,
002081.SZ,Ѕру«тл,2011-08-26,8.8778,8.8911,8.9426,8.6451,8.7633,755534,34685861.3,-0.1144,-1.2889,45.9091,0.172,20185633784.95,N/A,22120479337.5,439295621,0,481403250,56.9171,18.3281,3.3317,93.6801,
002081.SZ,Ѕру«тл,2011-08-29,8.7633,8.75,8.75,8.5535,8.687,810436,36626260.8,-0.0763,-0.8705,45.1933,0.1845,20009915536.55,N/A,21927918037.5,439295621,0,481403250,56.4216,18.1686,3.3027,92.8646,
002081.SZ,Ѕру«тл,2011-08-30,8.687,8.6794,8.8663,8.544,8.5669,910814,41389830,-0.1202,-1.3831,45.4427,0.2073,19733159295.32,N/A,21624633990,439295621,0,481403250,55.6413,17.9173,3.257,91.5802,
002081.SZ,Ѕру«тл,2011-08-31,8.5669,8.5612,8.6203,8.277,8.3647,1458496,64139491.6,-0.2022,-2.3598,43.9765,0.332,19267505937.06,N/A,21114346545,439295621,0,481403250,54.3283,17.4945,3.1802,89.4192,
002081.SZ,Ѕру«тл,2011-09-01,8.3647,8.3914,8.3914,8.277,8.2865,951344,41450356.1,-0.0782,-0.9348,43.5703,0.2166,19087394732.45,N/A,20916971212.5,439295621,0,481403250,53.8204,17.3309,3.1505,88.5833,
002081.SZ,Ѕру«тл,2011-09-02,8.2865,8.277,8.3933,8.1855,8.3552,788554,34186960.8,0.0687,0.8285,43.354,0.1795,19245541156.01,N/A,21090276382.5,439295621,0,481403250,54.2663,17.4745,3.1766,89.3172,
002081.SZ,Ѕру«тл,2011-09-05,8.3552,8.2103,8.4258,8.2007,8.3342,957435,41919826.5,-0.021,-0.2511,43.7835,0.2179,19197218637.7,N/A,21037322025,439295621,0,481403250,54.1301,17.4307,3.1686,89.093,
002081.SZ,Ѕру«тл,2011-09-06,8.3342,8.3342,8.3724,8.1969,8.2236,599201,25950616,-0.1106,-1.3272,43.3087,0.1364,18942427177.52,N/A,20758108140,439295621,0,481403250,53.4116,17.1993,3.1265,87.9105,
002081.SZ,Ѕру«тл,2011-09-07,8.2236,8.2923,8.3304,8.1054,8.2961,649285,28009089,0.0725,0.8813,43.1384,0.1478,19109359513.5,N/A,20941041375,439295621,0,481403250,53.8823,17.3509,3.1541,88.6852,
002081.SZ,Ѕру«тл,2011-09-08,8.2961,8.3056,8.3628,8.1874,8.1893,637450,27476548.2,-0.1068,-1.2874,43.1038,0.1451,18863353965.74,N/A,20671455555,439295621,0,481403250,53.1887,17.1275,3.1135,87.5435,
002081.SZ,Ѕру«тл,2011-09-09,8.1893,8.2007,8.2007,7.8002,7.9146,1618685,67760433,-0.2746,-3.3535,41.8614,0.3685,18230768271.5,N/A,19978234875,439295621,0,481403250,51.405,16.5531,3.0091,84.6077,
002081.SZ,Ѕру«тл,2011-09-13,7.9146,7.7773,7.7773,7.6057,7.6496,930433,37461402.5,-0.2651,-3.3494,40.2623,0.2118,17620147358.31,N/A,19309084357.5,439295621,0,481403250,49.6832,15.9987,2.9083,81.7739,
002081.SZ,Ѕру«тл,2011-09-14,7.6496,7.6496,7.8727,7.6496,7.8384,626847,25532060.8,0.1888,2.4682,40.7309,0.1427,18055050023.1,N/A,19785673575,439295621,0,481403250,50.9095,16.3936,2.9801,83.7922,
002081.SZ,Ѕру«тл,2011-09-15,7.8384,7.9127,8.0386,7.8593,7.9318,735983,30695331.9,0.0935,1.1922,41.7066,0.1675,18270304877.39,N/A,20021561167.5,439295621,0,481403250,51.5165,16.589,3.0156,84.7912,
002081.SZ,Ѕру«тл,2011-09-16,7.9318,7.9318,8.0863,7.9318,8.0748,621389,26249080.7,0.143,1.8033,42.2426,0.1415,18599776593.14,N/A,20382613605,439295621,0,481403250,52.4455,16.8882,3.07,86.3203,
002081.SZ,Ѕру«тл,2011-09-19,8.0748,8.0653,8.0653,7.8593,7.9909,475463,19818803.2,-0.0839,-1.0392,41.6832,0.1082,18406486519.9,N/A,20170796175,439295621,0,481403250,51.9005,16.7127,3.0381,85.4232,
002081.SZ,Ѕру«тл,2011-09-20,7.9909,7.8822,7.989,7.8021,7.9337,473399,19611028.7,-0.0572,-0.716,41.426,0.1078,18274697833.6,N/A,20026375200,439295621,0,481403250,51.5289,16.593,3.0163,84.8116,
002081.SZ,Ѕру«тл,2011-09-21,7.9337,8.01,8.1912,7.8784,8.1378,875988,36852699,0.2041,2.5721,42.0699,0.1994,18744744148.07,N/A,20541476677.5,439295621,0,481403250,52.8542,17.0198,3.0939,86.9931,
002081.SZ,Ѕру«тл,2011-09-22,8.1378,8.0577,8.2007,7.7049,7.7335,498787,20821829.2,-0.4043,-4.9684,41.7449,0.1135,17813437431.55,N/A,19520901787.5,439295621,0,481403250,50.2283,16.1742,2.9402,82.6709,
002081.SZ,Ѕру«тл,2011-09-23,7.7335,7.6858,7.9452,7.6438,7.8212,592785,24301236,0.0877,1.1344,40.995,0.1349,18015513417.21,N/A,19742347282.5,439295621,0,481403250,50.798,16.3577,2.9735,83.6087,
002081.SZ,Ѕру«тл,2011-09-26,7.8212,7.8212,7.8212,7.5523,7.5714,477253,19145076.9,-0.2498,-3.1943,40.1152,0.1086,17440036153.7,N/A,19111709025,439295621,0,481403250,49.1754,15.8352,2.8785,80.938,
002081.SZ,Ѕру«тл,2011-09-27,7.5714,7.6572,7.701,7.5389,7.6095,290992,11635556.3,0.0381,0.5038,39.9858,0.0662,17527895277.9,N/A,19207989675,439295621,0,481403250,49.4231,15.9149,2.8931,81.3457,
002081.SZ,Ѕру«тл,2011-09-28,7.6095,7.7354,7.7373,7.4531,7.4607,315688,12579827,-0.1488,-1.9549,39.8489,0.0719,17185244693.52,N/A,18832495140,439295621,0,481403250,48.4569,15.6038,2.8365,79.7555,
002081.SZ,Ѕру«тл,2011-09-29,7.4607,7.4569,7.4569,7.0183,7.4379,1219897,46198656.2,-0.0229,-0.3067,37.8709,0.2777,17132529219,N/A,18774726750,439295621,0,481403250,48.3083,15.556,2.8278,79.5109,
002081.SZ,Ѕру«тл,2011-09-30,7.4379,7.3997,7.4283,7.1899,7.373,889453,34029279.5,-0.0648,-0.8718,38.2587,0.2025,16983168707.86,N/A,18611049645,439295621,0,481403250,47.8872,15.4203,2.8031,78.8177,
002081.SZ,Ѕру«тл,2011-10-10,7.373,7.4226,7.4245,7.1136,7.2853,623999,23753562.5,-0.0877,-1.1899,38.0667,0.142,16781092722.2,N/A,18389604150,439295621,0,481403250,47.3174,15.2369,2.7698,77.8799,
002081.SZ,Ѕру«тл,2011-10-11,7.2853,7.3425,7.476,7.0965,7.2433,553037,21030656.2,-0.042,-0.5759,38.0276,0.1259,16684447685.58,N/A,18283695435,439295621,0,481403250,47.0449,15.1491,2.7538,77.4314,
002081.SZ,Ѕру«тл,2011-10-12,7.2433,7.2433,7.6343,7.1136,7.5752,1080766,41653740,0.3318,4.5814,38.5409,0.246,17448822066.12,N/A,19121337090,439295621,0,481403250,49.2002,15.8431,2.88,80.9788,
002081.SZ,Ѕру«тл,2011-10-13,7.5752,7.5828,7.8574,7.5332,7.8174,817419,33269467.9,0.2422,3.1974,40.7006,0.1861,18006727504.79,N/A,19732719217.5,439295621,0,481403250,50.7733,16.3497,2.9721,83.568,
002081.SZ,Ѕру«тл,2011-10-14,7.8174,7.8098,7.8136,7.6991,7.7602,797066,32411672.2,-0.0572,-0.7319,40.6637,0.1814,17874938818.49,N/A,19588298242.5,439295621,0,481403250,50.4017,16.2301,2.9503,82.9564,
002081.SZ,Ѕру«тл,2011-10-17,7.7602,7.7392,7.8651,7.7392,7.7811,557224,22870619.4,0.021,0.2703,41.0439,0.1268,17923261336.8,N/A,19641252600,439295621,0,481403250,50.5379,16.2739,2.9583,83.1806,
002081.SZ,Ѕру«тл,2011-10-18,7.7811,7.7754,7.7754,7.5695,7.5904,460596,18449524,-0.1907,-2.451,40.0558,0.1048,17483965715.8,N/A,19159849350,439295621,0,481403250,49.2992,15.8751,2.8858,81.1419,
002081.SZ,Ѕру«тл,2011-10-19,7.5904,7.5904,7.6286,7.2471,7.3768,747656,28854567.6,-0.2136,-2.8141,38.5934,0.1702,16991954620.28,N/A,18620677710,439295621,0,481403250,47.9119,15.4283,2.8046,78.8585,
002081.SZ,Ѕру«тл,2011-10-20,7.3768,7.3044,7.3387,6.8676,7.2471,1944735,71551467.7,-0.1297,-1.758,36.7924,0.4427,16693233598,N/A,18293323500,439295621,0,481403250,47.0696,15.1571,2.7553,77.4721,
002081.SZ,Ѕру«тл,2011-10-21,7.2471,7.1518,7.2071,7.0374,7.1861,816935,30424449,-0.061,-0.8421,37.2422,0.186,16552658999.28,N/A,18139274460,439295621,0,481403250,46.6733,15.0295,2.7321,76.8197,
002081.SZ,Ѕру«тл,2011-10-24,7.1861,7.1136,7.3387,7.1136,7.3044,798662,30307448.7,0.1182,1.6454,37.9478,0.1818,16825022284.3,N/A,18437744475,439295621,0,481403250,47.4412,15.2768,2.777,78.0838,
002081.SZ,Ѕру«тл,2011-10-25,7.3044,7.3101,7.5332,7.3044,7.4951,914694,35621140,0.1907,2.611,38.9432,0.2082,17264317905.3,N/A,18919147725,439295621,0,481403250,48.6799,15.6756,2.8495,80.1225,
