ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
002623.SZ,ัวย๊ถู,2015-12-11,42,41.76,43.29,41.35,42.63,3220396,136507639.3,0.63,1.5,42.3885,2.0127,6820800000,N/A,6820800000,160000000,0,160000000,180.3303,3.2391,7.9053,-22.3481,
002623.SZ,ัวย๊ถู,2015-12-14,42.63,42.3,46.46,42.02,45.45,5402355,242462087,2.82,6.6151,44.8808,3.3765,7272000000,N/A,7272000000,160000000,0,160000000,192.2592,3.4534,8.4282,-23.8264,
002623.SZ,ัวย๊ถู,2015-12-15,45.45,45.45,47.36,45.45,45.9,4521980,209975238.9,0.45,0.9901,46.4344,2.8262,7344000000,N/A,7344000000,160000000,0,160000000,194.1628,3.4876,8.5117,-24.0623,
002623.SZ,ัวย๊ถู,2015-12-16,45.9,46.32,48.99,45.46,48,6189543,293435820,2.1,4.5752,47.4083,3.8685,7680000000,N/A,7680000000,160000000,0,160000000,203.046,3.6472,8.9011,-25.1632,
002623.SZ,ัวย๊ถู,2015-12-17,48,48.28,52.8,48.23,52.8,11535963,593039613.9,4.8,10,51.4079,7.21,8448000000,N/A,8448000000,160000000,0,160000000,223.3506,4.0119,9.7912,-27.6795,
002623.SZ,ัวย๊ถู,2015-12-18,52.8,51.8,52.28,49.6,49.89,9360909,472759903.4,-2.91,-5.5114,50.5036,5.8506,7982400000,N/A,7982400000,160000000,0,160000000,211.041,3.7908,9.2516,-26.154,
002623.SZ,ัวย๊ถู,2015-12-21,49.89,50,50.56,48.57,49.98,5308033,262669339.8,0.09,0.1804,49.4852,3.3175,7996800000,N/A,7996800000,160000000,0,160000000,211.4217,3.7976,9.2683,-26.2012,
002623.SZ,ัวย๊ถู,2015-12-22,49.98,50.02,52.98,49.51,51.58,5733133,296459154.6,1.6,3.2013,51.7098,3.5832,8252800000,N/A,8252800000,160000000,0,160000000,218.1899,3.9192,9.565,-27.04,
002623.SZ,ัวย๊ถู,2015-12-23,51.58,51.1,51.59,48.52,48.96,5372603,268835531.5,-2.62,-5.0795,50.0382,3.3579,7833600000,N/A,7833600000,160000000,0,160000000,207.1069,3.7201,9.0791,-25.6665,
002623.SZ,ัวย๊ถู,2015-12-24,48.96,48.51,49.93,47.05,49.51,4425703,213867721.2,0.55,1.1234,48.324,2.7661,7921600000,N/A,7921600000,160000000,0,160000000,209.4335,3.7619,9.1811,-25.9548,
002623.SZ,ัวย๊ถู,2015-12-25,49.51,49.05,50.87,48.52,49.16,3286532,163255917.1,-0.35,-0.7069,49.6742,2.0541,7865600000,N/A,7865600000,160000000,0,160000000,207.953,3.7353,9.1162,-25.7713,
002623.SZ,ัวย๊ถู,2015-12-28,49.16,49.18,49.47,46.6,46.8,5026710,240862100,-2.36,-4.8007,47.9165,3.1417,7488000000,N/A,7488000000,160000000,0,160000000,197.9699,3.556,8.6786,-24.5341,
002623.SZ,ัวย๊ถู,2015-12-29,46.8,47,48.7,47,48.18,3420145,164131681.9,1.38,2.9487,47.9897,2.1376,7708800000,N/A,7708800000,160000000,0,160000000,203.8074,3.6608,8.9345,-25.2576,
002623.SZ,ัวย๊ถู,2015-12-30,48.18,48.22,49,47.61,48.71,2976272,143780702.5,0.53,1.1,48.309,1.8602,7793600000,N/A,7793600000,160000000,0,160000000,206.0494,3.7011,9.0327,-25.5354,
002623.SZ,ัวย๊ถู,2015-12-31,48.71,48.72,48.98,47.02,47.2,2784685,133059645.2,-1.51,-3.1,47.7827,1.7466,7525166800,N/A,7552000000,159431500,0,160000000,199.6619,3.5864,8.7527,-24.7438,
002623.SZ,ัวย๊ถู,2016-01-04,47.2,46.51,46.79,42.48,42.48,4114307,180635797.7,-4.72,-10,43.9043,2.5806,6772650120,N/A,6796800000,159431500,0,160000000,124.5668,3.151,6.2234,-25.5082,
002623.SZ,ัวย๊ถู,2016-01-05,42.48,39.1,42.4,38.23,39.89,5452064,218762179.6,-2.59,-6.097,40.1247,3.4197,6359722535,N/A,6382400000,159431500,0,160000000,116.9719,2.9589,5.844,-23.9529,
002623.SZ,ัวย๊ถู,2016-01-06,39.89,40.7,41.73,39.52,41.65,4328573,176747966.5,1.76,4.4121,40.8328,2.715,6640321975,N/A,6664000000,159431500,0,160000000,122.1329,3.0894,6.1018,-25.0098,
002623.SZ,ัวย๊ถู,2016-01-07,41.65,40.27,40.27,37.49,37.49,1157150,44860234.3,-4.16,-9.988,38.7679,0.7258,5977086935,N/A,5998400000,159431500,0,160000000,109.9343,2.7809,5.4924,-22.5118,
002623.SZ,ัวย๊ถู,2016-01-08,37.49,38.89,39.36,35.51,37.92,4298740,163329632.8,0.43,1.147,37.9948,2.6963,6045642480,N/A,6067200000,159431500,0,160000000,111.1952,2.8128,5.5554,-22.77,
002623.SZ,ัวย๊ถู,2016-01-11,37.92,37.01,37.91,34.13,34.13,4315410,154633161,-3.79,-9.9947,35.8328,2.7067,5441397095,N/A,5460800000,159431500,0,160000000,100.0815,2.5316,5.0001,-20.4942,
002623.SZ,ัวย๊ถู,2016-01-12,34.13,34.38,35.72,34,35.23,3793138,133017829.6,1.1,3.223,35.068,2.3792,5616771745,N/A,5636800000,159431500,0,160000000,103.3071,2.6132,5.1613,-21.1547,
002623.SZ,ัวย๊ถู,2016-01-13,35.23,35.3,36.25,33.59,33.81,3632858,127255544,-1.42,-4.0307,35.029,2.2786,5390379015,N/A,5409600000,159431500,0,160000000,99.1432,2.5079,4.9532,-20.302,
002623.SZ,ัวย๊ถู,2016-01-14,33.81,32.99,36.4,32.31,36.1,3990876,138401484,2.29,6.7731,34.6795,2.5032,5755477150,N/A,5776000000,159431500,0,160000000,105.8583,2.6778,5.2887,-21.6771,
002623.SZ,ัวย๊ถู,2016-01-15,36.1,35.88,36.19,33.5,34.15,3816023,133505771.3,-1.95,-5.4017,34.9856,2.3935,5444585725,N/A,5464000000,159431500,0,160000000,100.1402,2.5331,5.003,-20.5062,
002623.SZ,ัวย๊ถู,2016-01-18,34.15,32.81,35.86,32.77,35.03,3415266,118655789.7,0.88,2.5769,34.7428,2.1422,5584885445,N/A,5604800000,159431500,0,160000000,102.7207,2.5984,5.132,-21.0346,
002623.SZ,ัวย๊ถู,2016-01-19,35.03,34.79,37.09,34.7,36.75,3996246,143342147.7,1.72,4.9101,35.8692,2.5066,5859107625,N/A,5880000000,159431500,0,160000000,107.7643,2.726,5.384,-22.0674,
002623.SZ,ัวย๊ถู,2016-01-20,36.75,36.39,38.2,35.98,37.87,5239331,194381733.1,1.12,3.0476,37.1005,3.2863,6037670905,N/A,6059200000,159431500,0,160000000,111.0486,2.809,5.548,-22.74,
002623.SZ,ัวย๊ถู,2016-01-21,37.87,37.01,38.1,35,35.1,4386780,161894901.9,-2.77,-7.3145,36.9052,2.7515,5596045650,N/A,5616000000,159431500,0,160000000,102.9259,2.6036,5.1422,-21.0767,
002623.SZ,ัวย๊ถู,2016-01-22,35.1,36,37.19,34.7,36.93,3594162,129542998.8,1.83,5.2137,36.0426,2.2544,5887805295,N/A,5908800000,159431500,0,160000000,108.2922,2.7393,5.4103,-22.1755,
002623.SZ,ัวย๊ถู,2016-01-25,36.93,37.6,38.61,37.11,37.62,3345771,126646645.8,0.69,1.8684,37.8528,2.0986,5997813030,N/A,6019200000,159431500,0,160000000,110.3155,2.7905,5.5114,-22.5899,
002623.SZ,ัวย๊ถู,2016-01-26,37.62,37.1,37.5,34.14,34.45,4186481,150119431.8,-3.17,-8.4264,35.8581,2.6259,5492415175,N/A,5512000000,159431500,0,160000000,101.0199,2.5554,5.047,-20.6863,
002623.SZ,ัวย๊ถู,2016-01-27,34.45,34.9,35.1,31.3,34.36,3711095,125037643.7,-0.09,-0.2612,33.6929,2.3277,5478066340,N/A,5497600000,159431500,0,160000000,100.756,2.5487,5.0338,-20.6323,
002623.SZ,ัวย๊ถู,2016-01-28,34.36,31.96,31.98,30.92,30.92,4503854,140616180,-3.44,-10.0116,31.2213,2.8249,4929621980,N/A,4947200000,159431500,0,160000000,90.6687,2.2935,4.5298,-18.5667,
002623.SZ,ัวย๊ถู,2016-01-29,30.92,28.88,31.6,28.5,31.07,4782615,144779522.4,0.15,0.4851,30.272,2.9998,4953536705,N/A,4971200000,159431500,0,160000000,91.1085,2.3046,4.5518,-18.6567,
002623.SZ,ัวย๊ถู,2016-02-01,31.07,30.65,30.95,28.51,29.16,3445258,102326180.2,-1.91,-6.1474,29.7006,2.161,4649022540,N/A,4665600000,159431500,0,160000000,85.5077,2.163,4.272,-17.5098,
002623.SZ,ัวย๊ถู,2016-02-02,29.16,29.3,30.5,29.3,30.1,2879736,86861427.9,0.94,3.2236,30.163,1.8063,4798888150,N/A,4816000000,159431500,0,160000000,88.2641,2.2327,4.4097,-18.0743,
002623.SZ,ัวย๊ถู,2016-02-03,30.1,29.52,30.97,29.51,30.69,2464183,75193461,0.59,1.9601,30.5146,1.5456,4892952735,N/A,4910400000,159431500,0,160000000,89.9942,2.2765,4.4962,-18.4286,
002623.SZ,ัวย๊ถู,2016-02-04,30.69,30.99,32.3,30.91,31.86,3330612,105421513.3,1.17,3.8123,31.6523,2.0891,5079487590,N/A,5097600000,159431500,0,160000000,93.4251,2.3632,4.6676,-19.1311,
002623.SZ,ัวย๊ถู,2016-02-05,31.86,31.9,32.72,31.47,31.53,2032193,65060213.5,-0.33,-1.0358,32.0148,1.2746,5026875195,N/A,5044800000,159431500,0,160000000,92.4574,2.3388,4.6192,-18.933,
002623.SZ,ัวย๊ถู,2016-02-15,31.53,29.7,31.35,29.45,31.18,1886856,57498285.3,-0.35,-1.1101,30.4731,1.1835,4971074170,N/A,4988800000,159431500,0,160000000,91.4311,2.3128,4.5679,-18.7228,
002623.SZ,ัวย๊ถู,2016-02-16,31.18,31.73,32.98,31.5,32.79,3581821,115478932.9,1.61,5.1636,32.2403,2.2466,5227758885,N/A,5246400000,159431500,0,160000000,96.1522,2.4322,4.8038,-19.6896,
002623.SZ,ัวย๊ถู,2016-02-17,32.79,32.8,33.15,31.81,32.97,4822182,156866315.9,0.18,0.5489,32.5302,3.0246,5256456555,N/A,5275200000,159431500,0,160000000,96.68,2.4456,4.8302,-19.7976,
002623.SZ,ัวย๊ถู,2016-02-18,32.97,33.31,35.96,33.31,34.46,7214407,250870630.3,1.49,4.5193,34.7736,4.5251,5494009490,N/A,5513600000,159431500,0,160000000,101.0492,2.5561,5.0485,-20.6924,
002623.SZ,ัวย๊ถู,2016-02-19,34.46,34.1,35.57,33.8,35.57,4438232,153021739.1,1.11,3.2211,34.4781,2.7838,5670978455,N/A,5691200000,159431500,0,160000000,104.3041,2.6384,5.2111,-21.3589,
002623.SZ,ัวย๊ถู,2016-02-22,35.57,35.88,37.11,35.7,35.9,4855809,175867603.8,0.33,0.9277,36.218,3.0457,5723590850,N/A,5744000000,159431500,0,160000000,105.2718,2.6629,5.2594,-21.557,
002623.SZ,ัวย๊ถู,2016-02-23,35.9,35.72,36.69,35.5,36.5,4275811,154195054.5,0.6,1.6713,36.0622,2.6819,5819249750,N/A,5840000000,159431500,0,160000000,107.0312,2.7074,5.3473,-21.9173,
002623.SZ,ัวย๊ถู,2016-02-24,36.5,36,36.44,34.72,35.97,4195641,149480331.3,-0.53,-1.4521,35.6275,2.6316,5734751055,N/A,5755200000,159431500,0,160000000,105.4771,2.6681,5.2697,-21.5991,
002623.SZ,ัวย๊ถู,2016-02-25,35.97,35.75,35.95,32.37,32.37,5085190,173464047.1,-3.6,-10.0083,34.1116,3.1896,5160797655,N/A,5179200000,159431500,0,160000000,94.9206,2.4011,4.7423,-19.4374,
002623.SZ,ัวย๊ถู,2016-02-26,32.37,32.8,33.09,31.12,32.7,3476351,113212585.4,0.33,1.0195,32.5665,2.1805,5213410050,N/A,5232000000,159431500,0,160000000,95.8883,2.4256,4.7906,-19.6355,
002623.SZ,ัวย๊ถู,2016-02-29,32.7,32.4,32.4,29.43,29.43,3716380,112004475.7,-3.27,-10,30.1381,2.331,4692069045,N/A,4708800000,159431500,0,160000000,86.2994,2.183,4.3116,-17.672,
002623.SZ,ัวย๊ถู,2016-03-01,29.43,29.7,30.3,28.48,29.98,2650640,78408704.4,0.55,1.8688,29.581,1.6626,4779756370,N/A,4796800000,159431500,0,160000000,87.9122,2.2238,4.3921,-18.0022,
002623.SZ,ัวย๊ถู,2016-03-02,29.98,29.9,31.55,29.7,31.47,2998474,92038479.8,1.49,4.97,30.6951,1.8807,5017309305,N/A,5035200000,159431500,0,160000000,92.2815,2.3343,4.6104,-18.8969,
002623.SZ,ัวย๊ถู,2016-03-03,31.47,31.68,32.22,31.26,31.28,2830974,89908261.3,-0.19,-0.6037,31.7588,1.7757,4987017320,N/A,5004800000,159431500,0,160000000,91.7243,2.3202,4.5826,-18.7828,
002623.SZ,ัวย๊ถู,2016-03-04,31.28,31.44,31.48,29,29.41,3027666,91372131.6,-1.87,-5.9783,30.1791,1.899,4688880415,N/A,4705600000,159431500,0,160000000,86.2408,2.1815,4.3086,-17.66,
002623.SZ,ัวย๊ถู,2016-03-07,29.41,29.6,30.68,29.6,30.1,1889491,57049546.7,0.69,2.3461,30.1931,1.1851,4798888150,N/A,4816000000,159431500,0,160000000,88.2641,2.2327,4.4097,-18.0743,
002623.SZ,ัวย๊ถู,2016-03-08,30.1,30,30.37,28.7,30.24,2483097,73395092.4,0.14,0.4651,29.5579,1.5575,4821208560,N/A,4838400000,159431500,0,160000000,88.6746,2.2431,4.4302,-18.1583,
002623.SZ,ัวย๊ถู,2016-03-09,30.24,29.45,29.94,29.29,29.48,1751604,51821467.6,-0.76,-2.5132,29.5852,1.0987,4700040620,N/A,4716800000,159431500,0,160000000,86.4461,2.1867,4.3189,-17.702,
002623.SZ,ัวย๊ถู,2016-03-10,29.48,29.55,29.95,29,29.29,1631378,48339542.4,-0.19,-0.6445,29.6311,1.0232,4669748635,N/A,4686400000,159431500,0,160000000,85.8889,2.1726,4.291,-17.5879,
002623.SZ,ัวย๊ถู,2016-03-11,29.29,28.88,29.59,28.7,29.24,1430421,41721701.6,-0.05,-0.1707,29.1674,0.8972,4661777060,N/A,4678400000,159431500,0,160000000,85.7423,2.1689,4.2837,-17.5579,
002623.SZ,ัวย๊ถู,2016-03-14,29.24,29.6,30.96,29.6,30.59,2942266,89980254.3,1.35,4.617,30.582,1.8455,4877009585,N/A,4894400000,159431500,0,160000000,89.701,2.269,4.4815,-18.3685,
002623.SZ,ัวย๊ถู,2016-03-15,30.59,30.58,30.98,30.38,30.48,1822984,55885720.2,-0.11,-0.3596,30.6562,1.1434,4859472120,N/A,4876800000,159431500,0,160000000,89.3784,2.2609,4.4654,-18.3025,
002623.SZ,ัวย๊ถู,2016-03-16,30.48,30.62,30.95,29.52,29.62,1771734,53338176.9,-0.86,-2.8215,30.1051,1.1113,4722361030,N/A,4739200000,159431500,0,160000000,86.8566,2.1971,4.3394,-17.7861,
002623.SZ,ัวย๊ถู,2016-03-17,29.62,29.85,30.88,29.75,30.71,2749095,83719583.3,1.09,3.6799,30.4535,1.7243,4896141365,N/A,4913600000,159431500,0,160000000,90.0529,2.2779,4.4991,-18.4406,
002623.SZ,ัวย๊ถู,2016-03-18,30.71,30.9,32.53,30.9,32.2,4097751,130247193.3,1.49,4.8518,31.785,2.5702,5133694300,N/A,5152000000,159431500,0,160000000,94.4221,2.3885,4.7174,-19.3353,
002623.SZ,ัวย๊ถู,2016-03-21,32.2,32.85,33.16,32.06,32.9,3858512,126249873.5,0.7,2.1739,32.7198,2.4202,5245296350,N/A,5264000000,159431500,0,160000000,96.4747,2.4404,4.8199,-19.7556,
002623.SZ,ัวย๊ถู,2016-03-22,32.9,32.59,33.2,32.31,32.75,3428752,112777581.8,-0.15,-0.4559,32.8917,2.1506,5221381625,N/A,5240000000,159431500,0,160000000,96.0349,2.4293,4.7979,-19.6655,
002623.SZ,ัวย๊ถู,2016-03-23,32.75,32.55,33.49,32.54,33.4,3152239,104618937,0.65,1.9847,33.1888,1.9772,5325012100,N/A,5344000000,159431500,0,160000000,97.9409,2.4775,4.8932,-20.0558,
002623.SZ,ัวย๊ถู,2016-03-24,33.4,33.09,34.77,32.6,33.6,4765876,161377149,0.2,0.5988,33.861,2.9893,5356898400,N/A,5376000000,159431500,0,160000000,98.5274,2.4923,4.9225,-20.1759,
002623.SZ,ัวย๊ถู,2016-03-25,33.6,33.66,34.77,33.43,34.21,3926869,134122179.2,0.61,1.8155,34.155,2.463,5454151615,N/A,5473600000,159431500,0,160000000,100.3161,2.5376,5.0118,-20.5422,
002623.SZ,ัวย๊ถู,2016-03-28,34.21,34.45,35.3,34.3,34.51,4704396,163663194.5,0.3,0.8769,34.7894,2.9507,5501981065,N/A,5521600000,159431500,0,160000000,101.1958,2.5598,5.0558,-20.7224,
002623.SZ,ัวย๊ถู,2016-03-29,34.51,34.29,34.6,32.8,33.19,3720707,124772796.1,-1.32,-3.825,33.5347,2.3337,5291531485,N/A,5310400000,159431500,0,160000000,97.3251,2.4619,4.8624,-19.9297,
002623.SZ,ัวย๊ถู,2016-03-30,33.19,33.6,36.3,33.5,35.9,4669199,161307117.9,2.71,8.1651,34.5471,2.9287,5723590850,N/A,5744000000,159431500,0,160000000,105.2718,2.6629,5.2594,-21.557,
002623.SZ,ัวย๊ถู,2016-03-31,35.9,36.1,38.6,36.01,38.33,7471522,280031890.3,2.43,6.7688,37.4799,4.6864,6111009395,N/A,6132800000,159431500,0,160000000,112.3975,2.8432,5.6154,-23.0162,
002623.SZ,ัวย๊ถู,2016-04-01,38.33,37.8,40.26,37.2,40.16,7431904,287359986.5,1.83,4.7743,38.6657,4.6615,6402769040,N/A,6425600000,159431500,0,160000000,117.7637,2.9789,5.8835,-24.1151,
002623.SZ,ัวย๊ถู,2016-04-05,40.16,39.86,40.5,38.51,39.15,8887860,350370237.7,-1.01,-2.5149,39.4212,5.5747,6241743225,N/A,6264000000,159431500,0,160000000,114.802,2.904,5.7356,-23.5086,
002623.SZ,ัวย๊ถู,2016-04-06,39.15,36.33,36.75,35.33,35.62,15913557,573363314.3,-3.53,-9.0166,36.0299,9.9814,5678950030,N/A,5699200000,159431500,0,160000000,104.4508,2.6422,5.2184,-21.3889,
002623.SZ,ัวย๊ถู,2016-04-07,35.62,35.65,36.18,34.89,35.77,9080290,322253809.3,0.15,0.4211,35.4894,5.6954,5702864755,N/A,5723200000,159431500,0,160000000,104.8906,2.6533,5.2404,-21.479,
002623.SZ,ัวย๊ถู,2016-04-08,35.77,35.4,35.43,34.36,34.79,5411691,188154457.8,-0.98,-2.7397,34.7681,3.3944,5546621885,N/A,5566400000,159431500,0,160000000,102.0169,2.5806,5.0968,-20.8905,
002623.SZ,ัวย๊ถู,2016-04-11,34.79,35.02,35.65,35,35.18,4826860,170426170,0.39,1.121,35.3079,3.0275,5608800170,N/A,5628800000,159431500,0,160000000,103.1605,2.6095,5.1539,-21.1247,
002623.SZ,ัวย๊ถู,2016-04-12,35.18,35.25,35.25,34.1,34.5,3869097,133820480.2,-0.68,-1.9329,34.587,2.4268,5500386750,N/A,5520000000,159431500,0,160000000,101.1665,2.5591,5.0543,-20.7164,
002623.SZ,ัวย๊ถู,2016-04-13,34.5,34.82,36.18,34.8,35.55,6948870,247417792,1.05,3.0435,35.6055,4.3585,5667789825,N/A,5688000000,159431500,0,160000000,104.2455,2.637,5.2082,-21.3469,
002623.SZ,ัวย๊ถู,2016-04-14,35.55,35.83,36,35.25,35.92,4183271,149041932.2,0.37,1.0408,35.6281,2.6239,5726779480,N/A,5747200000,159431500,0,160000000,105.3305,2.6644,5.2624,-21.569,
002623.SZ,ัวย๊ถู,2016-04-15,35.92,35.8,35.98,35.32,35.48,3237185,115328439.3,-0.44,-1.2249,35.6262,2.0305,5656629620,N/A,5676800000,159431500,0,160000000,104.0402,2.6318,5.1979,-21.3048,
002623.SZ,ัวย๊ถู,2016-04-18,35.48,35.25,35.3,34.12,34.27,3000354,103283834.7,-1.21,-3.4104,34.4239,1.8819,5463717505,N/A,5483200000,159431500,0,160000000,100.4921,2.542,5.0206,-20.5783,
002623.SZ,ัวย๊ถู,2016-04-19,34.27,34.48,34.92,34.35,34.7,2017568,69795904,0.43,1.2547,34.5941,1.2655,5532273050,N/A,5552000000,159431500,0,160000000,101.753,2.5739,5.0836,-20.8365,
002623.SZ,ัวย๊ถู,2016-04-20,34.7,34.82,35.15,31.35,31.99,4923186,161802311.2,-2.71,-7.8098,32.8654,3.088,5100213685,N/A,5118400000,159431500,0,160000000,93.8063,2.3729,4.6866,-19.2092,
002623.SZ,ัวย๊ถู,2016-04-21,31.99,31.75,32.19,31.18,31.2,2681922,85337678.8,-0.79,-2.4695,31.8196,1.6822,4974262800,N/A,4992000000,159431500,0,160000000,91.4897,2.3143,4.5709,-18.7348,
002623.SZ,ัวย๊ถู,2016-04-22,31.2,31,32.16,30.8,32.16,2021802,63649748.8,0.96,3.0769,31.4817,1.2681,5127317040,N/A,5145600000,159431500,0,160000000,94.3048,2.3855,4.7115,-19.3113,
002623.SZ,ัวย๊ถู,2016-04-25,32.16,32.2,33.18,31,32.75,2818157,91688660,0.59,1.8346,32.535,1.7676,5221381625,N/A,5240000000,159431500,0,160000000,96.0349,2.4293,4.7979,-19.6655,
002623.SZ,ัวย๊ถู,2016-04-26,32.75,32.3,33.16,32.25,32.98,1972197,64659703.7,0.23,0.7023,32.7856,1.237,5258050870,N/A,5276800000,159431500,0,160000000,96.7093,2.4463,4.8316,-19.8036,
002623.SZ,ัวย๊ถู,2016-04-27,32.98,33.08,33.22,32.4,32.48,2067245,67821284,-0.5,-1.5161,32.8076,1.2966,5178335120,N/A,5196800000,159431500,0,160000000,95.2431,2.4092,4.7584,-19.5034,
002623.SZ,ัวย๊ถู,2016-04-28,32.48,32.86,32.86,31.5,32.5,1838850,59242702,0.02,0.0616,32.2173,1.1534,5181523750,N/A,5200000000,159431500,0,160000000,95.3018,2.4107,4.7613,-19.5154,
002623.SZ,ัวย๊ถู,2016-04-29,32.5,32.46,32.66,32.18,32.32,1305234,42299982.2,-0.18,-0.5538,32.408,0.8187,5152826080,N/A,5171200000,159431500,0,160000000,94.774,2.3974,4.7349,-19.4073,
002623.SZ,ัวย๊ถู,2016-05-03,32.32,31.65,33.03,31.4,32.99,3972525,128502964.9,0.67,2.073,32.3479,2.4917,5259645185,N/A,5278400000,159431500,0,160000000,96.7386,2.4471,4.8331,-19.8097,
002623.SZ,ัวย๊ถู,2016-05-04,32.99,32.8,33.12,32.48,32.78,2752959,90283795.9,-0.21,-0.6366,32.7952,1.7267,5226164570,N/A,5244800000,159431500,0,160000000,96.1228,2.4315,4.8023,-19.6836,
002623.SZ,ัวย๊ถู,2016-05-05,32.78,32.63,33.1,32.51,33.06,2470730,81176724.4,0.28,0.8542,32.8554,1.5497,5270805390,N/A,5289600000,159431500,0,160000000,96.9439,2.4523,4.8434,-19.8517,
002623.SZ,ัวย๊ถู,2016-05-06,33.06,33.1,33.65,31.5,31.52,3920663,127788417.2,-1.54,-4.6582,32.5936,2.4592,5025280880,N/A,5043200000,159431500,0,160000000,92.4281,2.338,4.6177,-18.927,
002623.SZ,ัวย๊ถู,2016-05-09,31.52,31.55,31.7,29.82,30.17,2649916,80939077.5,-1.35,-4.283,30.544,1.6621,4810048355,N/A,4827200000,159431500,0,160000000,88.4694,2.2379,4.42,-18.1163,
002623.SZ,ัวย๊ถู,2016-05-10,30.17,30.17,30.55,29.92,30.04,1252090,37760859.4,-0.13,-0.4309,30.1583,0.7853,4789322260,N/A,4806400000,159431500,0,160000000,88.0882,2.2282,4.4009,-18.0383,
002623.SZ,ัวย๊ถู,2016-05-11,30.04,30.32,30.4,29.64,29.91,1529581,45876006.3,-0.13,-0.4328,29.9925,0.9594,4768596165,N/A,4785600000,159431500,0,160000000,87.707,2.2186,4.3819,-17.9602,
002623.SZ,ัวย๊ถู,2016-05-12,29.91,29.72,29.73,28.78,29.7,1700350,49654851.3,-0.21,-0.7021,29.2027,1.0665,4735115550,N/A,4752000000,159431500,0,160000000,87.0912,2.203,4.3511,-17.8341,
002623.SZ,ัวย๊ถู,2016-05-13,29.7,29.8,29.88,29.51,29.61,1211589,35985276.1,-0.09,-0.303,29.7009,0.7599,4720766715,N/A,4737600000,159431500,0,160000000,86.8273,2.1964,4.3379,-17.7801,
002623.SZ,ัวย๊ถู,2016-05-16,29.61,29.61,30.14,29.27,30.1,1455085,43173915.4,0.49,1.6548,29.6711,0.9127,4798888150,N/A,4816000000,159431500,0,160000000,88.2641,2.2327,4.4097,-18.0743,
002623.SZ,ัวย๊ถู,2016-05-17,30.1,30.12,30.35,29.84,29.97,1527688,45964963.5,-0.13,-0.4319,30.0879,0.9582,4778162055,N/A,4795200000,159431500,0,160000000,87.8829,2.2231,4.3907,-17.9962,
002623.SZ,ัวย๊ถู,2016-05-18,29.97,29.42,29.83,28.41,28.78,1744143,50614364.1,-1.19,-3.9706,29.0196,1.094,4588438570,N/A,4604800000,159431500,0,160000000,84.3934,2.1348,4.2163,-17.2817,
002623.SZ,ัวย๊ถู,2016-05-19,28.78,28.88,29.5,28.7,28.92,1308666,38196294.9,0.14,0.4864,29.1872,0.8208,4610758980,N/A,4627200000,159431500,0,160000000,84.8039,2.1452,4.2368,-17.3657,
002623.SZ,ัวย๊ถู,2016-05-20,28.92,28.65,29.35,28.5,29.35,1173685,34107262.3,0.43,1.4869,29.06,0.7362,4679314525,N/A,4696000000,159431500,0,160000000,86.0648,2.1771,4.2998,-17.6239,
002623.SZ,ัวย๊ถู,2016-05-23,29.35,29.37,30.14,29.37,29.9,1524140,45428414.7,0.55,1.8739,29.8059,0.956,4767001850,N/A,4784000000,159431500,0,160000000,87.6776,2.2179,4.3804,-17.9542,
002623.SZ,ัวย๊ถู,2016-05-24,29.9,29.9,29.9,29.2,29.51,1332010,39200347.8,-0.39,-1.3043,29.4295,0.8355,4704823565,N/A,4721600000,159431500,0,160000000,86.534,2.1889,4.3233,-17.72,
002623.SZ,ัวย๊ถู,2016-05-25,29.51,29.71,29.9,29.3,29.45,1331940,39515045,-0.06,-0.2033,29.6673,0.8354,4695257675,N/A,4712000000,159431500,0,160000000,86.3581,2.1845,4.3145,-17.684,
002623.SZ,ัวย๊ถู,2016-05-26,29.45,29.55,29.6,28.66,29.57,1404966,40889282.2,0.12,0.4075,29.1034,0.8812,4714389455,N/A,4731200000,159431500,0,160000000,86.71,2.1934,4.3321,-17.756,
002623.SZ,ัวย๊ถู,2016-05-27,29.57,29.45,29.69,29.23,29.49,1068746,31526996.4,-0.08,-0.2705,29.4991,0.6703,4701634935,N/A,4718400000,159431500,0,160000000,86.4754,2.1875,4.3203,-17.708,
002623.SZ,ัวย๊ถู,2016-05-30,29.49,29.33,29.36,28.8,29.15,1204807,35048599.9,-0.34,-1.1529,29.0906,0.7557,4647428225,N/A,4664000000,159431500,0,160000000,85.4784,2.1622,4.2705,-17.5038,
002623.SZ,ัวย๊ถู,2016-05-31,29.15,29.14,30.45,29.14,30.44,2708905,81313133.4,1.29,4.4254,30.017,1.6991,4853094860,N/A,4870400000,159431500,0,160000000,89.2611,2.2579,4.4595,-18.2784,
