ДњТы,МђГЦ,ШеЦк,ЧАЪеХЬМл(дЊ),ПЊХЬМл(дЊ),зюИпМл(дЊ),зюЕЭМл(дЊ),ЪеХЬМл(дЊ),ГЩНЛСП(ЙЩ),ГЩНЛН№Жю(дЊ),еЧЕј(дЊ),еЧЕјЗљ(%),ОљМл(дЊ),ЛЛЪжТЪ(%),AЙЩСїЭЈЪажЕ(дЊ),BЙЩСїЭЈЪажЕ(дЊ),змЪажЕ(дЊ),AЙЩСїЭЈЙЩБО(ЙЩ),BЙЩСїЭЈЙЩБО(ЙЩ),змЙЩБО(ЙЩ),ЪагЏТЪ,ЪаОЛТЪ,ЪаЯњТЪ,ЪаЯжТЪ,
002287.SZ,Цце§ВивЉ,2015-11-19,31.61,31.58,32.09,31.36,32.09,1277053,40491063,0.48,1.5185,31.7066,0.3145,13028540000,N/A,13028540000,406000000,0,406000000,54.8491,8.6616,13.7127,-54.0349,
002287.SZ,Цце§ВивЉ,2015-11-20,32.09,32.39,32.48,31.9,32.08,1513058,48638743.9,-0.01,-0.0312,32.146,0.3727,13024480000,N/A,13024480000,406000000,0,406000000,54.832,8.6589,13.7085,-54.0181,
002287.SZ,Цце§ВивЉ,2015-11-23,32.08,32.08,32.08,31.2,31.27,2072632,65628250.1,-0.81,-2.5249,31.6642,0.5105,12695620000,N/A,12695620000,406000000,0,406000000,53.4476,8.4402,13.3623,-52.6542,
002287.SZ,Цце§ВивЉ,2015-11-24,31.27,31.28,31.8,31.11,31.64,1082142,33941281.8,0.37,1.1832,31.3649,0.2665,12845840000,N/A,12845840000,406000000,0,406000000,54.08,8.5401,13.5204,-53.2772,
002287.SZ,Цце§ВивЉ,2015-11-25,31.64,31.61,32.05,31.42,32.05,1635202,51843167.1,0.41,1.2958,31.7044,0.4028,13012300000,N/A,13012300000,406000000,0,406000000,54.7808,8.6508,13.6956,-53.9676,
002287.SZ,Цце§ВивЉ,2015-11-26,32.05,32.3,32.41,31.7,31.76,1437449,46000009,-0.29,-0.9048,32.0011,0.3541,12894560000,N/A,12894560000,406000000,0,406000000,54.2851,8.5725,13.5717,-53.4792,
002287.SZ,Цце§ВивЉ,2015-11-27,31.76,31.5,31.99,29.7,30.05,2304852,71653515.3,-1.71,-5.3841,31.0881,0.5677,12200300000,N/A,12200300000,406000000,0,406000000,51.3623,8.1109,12.841,-50.5999,
002287.SZ,Цце§ВивЉ,2015-11-30,30.05,30.15,30.33,28.72,29.79,1480622,43725111.5,-0.26,-0.8652,29.5316,0.3647,12094740000,N/A,12094740000,406000000,0,406000000,50.9179,8.0408,12.7299,-50.1621,
002287.SZ,Цце§ВивЉ,2015-12-01,29.79,29.8,30.36,29.61,30.17,1018432,30634432.6,0.38,1.2756,30.08,0.2508,12249020000,N/A,12249020000,406000000,0,406000000,51.5674,8.1433,12.8923,-50.8019,
002287.SZ,Цце§ВивЉ,2015-12-02,30.17,30.27,30.38,29.7,30.21,720041,21661850.7,0.04,0.1326,30.0842,0.1773,12265260000,N/A,12265260000,406000000,0,406000000,51.6358,8.1541,12.9094,-50.8693,
002287.SZ,Цце§ВивЉ,2015-12-03,30.21,30.25,31.36,30.25,30.98,928331,28685111.1,0.77,2.5488,30.8997,0.2287,12577880000,N/A,12577880000,406000000,0,406000000,52.9519,8.362,13.2384,-52.1658,
002287.SZ,Цце§ВивЉ,2015-12-04,30.98,30.81,31,30.41,30.88,938668,28827907,-0.1,-0.3228,30.7115,0.2312,12537280000,N/A,12537280000,406000000,0,406000000,52.781,8.335,13.1957,-51.9975,
002287.SZ,Цце§ВивЉ,2015-12-07,30.88,30.79,33.97,30.66,33.97,6621196,221918081.7,3.09,10.0065,33.5163,1.6308,13791820000,N/A,13791820000,406000000,0,406000000,58.0625,9.169,14.5161,-57.2006,
002287.SZ,Цце§ВивЉ,2015-12-08,33.97,35,36.97,34.19,34.8,10240404,362669117.1,0.83,2.4433,35.4155,2.5223,14128800000,N/A,14128800000,406000000,0,406000000,59.4811,9.393,14.8708,-58.5982,
002287.SZ,Цце§ВивЉ,2015-12-09,34.8,34.97,36.79,33.64,35.8,5753938,200050928.7,1,2.8736,34.7677,1.4172,14534800000,N/A,14534800000,406000000,0,406000000,61.1904,9.6629,15.2981,-60.282,
002287.SZ,Цце§ВивЉ,2015-12-10,35.8,35,39.38,34.82,39.38,8583759,325619143.1,3.58,10,37.9343,2.1142,15988280000,N/A,15988280000,406000000,0,406000000,67.3094,10.6292,16.8279,-66.3102,
002287.SZ,Цце§ВивЉ,2015-12-11,39.38,39.77,40.8,38,38.46,5713136,223765325.8,-0.92,-2.3362,39.1668,1.4072,15614760000,N/A,15614760000,406000000,0,406000000,65.7369,10.3809,16.4348,-64.7611,
002287.SZ,Цце§ВивЉ,2015-12-14,38.46,37.65,39,37.46,38.86,3034729,116861068,0.4,1.04,38.5079,0.7475,15777160000,N/A,15777160000,406000000,0,406000000,66.4206,10.4889,16.6057,-65.4346,
002287.SZ,Цце§ВивЉ,2015-12-15,38.86,38.88,39.94,38.34,39.82,3018996,119053830.7,0.96,2.4704,39.4349,0.7436,16166920000,N/A,16166920000,406000000,0,406000000,68.0615,10.748,17.0159,-67.0511,
002287.SZ,Цце§ВивЉ,2015-12-16,39.82,39.88,43.3,39.4,41.78,4077443,167909683.9,1.96,4.9221,41.1801,1.0043,16962680000,N/A,16962680000,406000000,0,406000000,71.4115,11.277,17.8535,-70.3515,
002287.SZ,Цце§ВивЉ,2015-12-17,41.78,41.5,42.47,41,41.98,2541264,106196749.2,0.2,0.4787,41.7889,0.6259,17043880000,N/A,17043880000,406000000,0,406000000,71.7534,11.331,17.9389,-70.6882,
002287.SZ,Цце§ВивЉ,2015-12-18,41.98,41.01,46.18,41.01,46.18,5064560,227053813.6,4.2,10.0048,44.8319,1.2474,18749080000,N/A,18749080000,406000000,0,406000000,78.9322,12.4647,19.7337,-77.7604,
002287.SZ,Цце§ВивЉ,2015-12-21,46.18,50.8,50.8,46.21,50.8,8485884,429596978.4,4.62,10.0043,50.6249,2.0901,20624800000,N/A,20624800000,406000000,0,406000000,86.8288,13.7117,21.7079,-85.5398,
002287.SZ,Цце§ВивЉ,2015-12-22,50.8,51.31,55.88,49.5,52.57,7021510,363044359.4,1.77,3.4843,51.7046,1.7294,21343420000,N/A,21343420000,406000000,0,406000000,89.8541,14.1894,22.4643,-88.5203,
002287.SZ,Цце§ВивЉ,2015-12-23,52.57,51,51.5,47.31,47.31,17174051,824363263.9,-5.26,-10.0057,48.0005,4.2301,19207860000,N/A,19207860000,406000000,0,406000000,80.8636,12.7697,20.2166,-79.6632,
002287.SZ,Цце§ВивЉ,2015-12-24,47.31,45,45.98,44.51,45.33,7767437,350450161.1,-1.98,-4.1852,45.1179,1.9132,18403980000,N/A,18403980000,406000000,0,406000000,77.4793,12.2352,19.3705,-76.3292,
002287.SZ,Цце§ВивЉ,2015-12-25,45.33,45.3,45.3,43.55,44.01,5786379,256262498.7,-1.32,-2.912,44.2872,1.4252,17868060000,N/A,17868060000,406000000,0,406000000,75.2231,11.8789,18.8064,-74.1065,
002287.SZ,Цце§ВивЉ,2015-12-28,44.01,44,44.42,42.46,42.56,5948364,257088141.6,-1.45,-3.2947,43.22,1.4651,17279360000,N/A,17279360000,406000000,0,406000000,72.7447,11.4876,18.1868,-71.6649,
002287.SZ,Цце§ВивЉ,2015-12-29,42.56,42.8,43.37,42.21,42.99,3726596,159357166.6,0.43,1.0103,42.7621,0.9179,17453940000,N/A,17453940000,406000000,0,406000000,73.4797,11.6036,18.3705,-72.3889,
002287.SZ,Цце§ВивЉ,2015-12-30,42.99,43.01,43.29,41.72,42.6,4774967,202406938.9,-0.39,-0.9072,42.3892,1.1761,17295600000,N/A,17295600000,406000000,0,406000000,72.8131,11.4984,18.2039,-71.7322,
002287.SZ,Цце§ВивЉ,2015-12-31,42.6,42.85,43.2,41.58,41.58,3980809,169192618.7,-1.02,-2.3944,42.5021,0.9805,16881480000,N/A,16881480000,406000000,0,406000000,71.0697,11.223,17.768,-70.0147,
002287.SZ,Цце§ВивЉ,2016-01-04,41.58,41.6,41.95,37.42,37.42,4444017,173886508.4,-4.16,-10.0048,39.1282,1.0946,15192520000,N/A,15192520000,406000000,0,406000000,57.3495,9.43,15.273,860.6219,
002287.SZ,Цце§ВивЉ,2016-01-05,37.42,37.42,37.42,37.42,37.42,N/A,N/A,0,0,N/A,N/A,15192520000,N/A,15192520000,406000000,0,406000000,57.3495,9.43,15.273,860.6219,
002287.SZ,Цце§ВивЉ,2016-01-06,37.42,37.42,37.42,37.42,37.42,N/A,N/A,0,0,N/A,N/A,15192520000,N/A,15192520000,406000000,0,406000000,57.3495,9.43,15.273,860.6219,
002287.SZ,Цце§ВивЉ,2016-01-07,37.42,37.42,37.42,37.42,37.42,N/A,N/A,0,0,N/A,N/A,15192520000,N/A,15192520000,406000000,0,406000000,57.3495,9.43,15.273,860.6219,
002287.SZ,Цце§ВивЉ,2016-01-08,37.42,37.42,37.42,37.42,37.42,N/A,N/A,0,0,N/A,N/A,15192520000,N/A,15192520000,406000000,0,406000000,57.3495,9.43,15.273,860.6219,
002287.SZ,Цце§ВивЉ,2016-01-11,37.42,37.42,37.42,37.42,37.42,N/A,N/A,0,0,N/A,N/A,15192520000,N/A,15192520000,406000000,0,406000000,57.3495,9.43,15.273,860.6219,
002287.SZ,Цце§ВивЉ,2016-01-12,37.42,33.68,33.68,33.68,33.68,288100,9703208,-3.74,-9.9947,33.68,0.071,13674080000,N/A,13674080000,406000000,0,406000000,51.6176,8.4875,13.7466,774.6058,
002287.SZ,Цце§ВивЉ,2016-01-13,33.68,31.11,32.37,30.31,30.31,5645311,176008529.7,-3.37,-10.0059,31.1778,1.3905,12305860000,N/A,12305860000,406000000,0,406000000,46.4528,7.6383,12.3711,697.0992,
002287.SZ,Цце§ВивЉ,2016-01-14,30.31,29.12,31.21,28.18,30.7,5573726,164790219,0.39,1.2867,29.5655,1.3728,12464200000,N/A,12464200000,406000000,0,406000000,47.0505,7.7366,12.5303,706.0688,
002287.SZ,Цце§ВивЉ,2016-01-15,30.7,30.61,31.18,27.98,27.98,3942973,116754497.3,-2.72,-8.8599,29.6108,0.9712,11359880000,N/A,11359880000,406000000,0,406000000,42.8819,7.0511,11.4201,643.5115,
002287.SZ,Цце§ВивЉ,2016-01-18,27.98,27.55,29.5,27.01,28.94,3268132,93710840.6,0.96,3.431,28.6741,0.805,11749640000,N/A,11749640000,406000000,0,406000000,44.3532,7.293,11.8119,665.5906,
002287.SZ,Цце§ВивЉ,2016-01-19,28.94,29.37,30.78,29,30.38,4314752,129658546,1.44,4.9758,30.0501,1.0627,12334280000,N/A,12334280000,406000000,0,406000000,46.5601,7.6559,12.3997,698.7091,
002287.SZ,Цце§ВивЉ,2016-01-20,30.38,30.36,30.99,29.61,30.65,4495074,136703948.9,0.27,0.8887,30.4119,1.1072,12443900000,N/A,12443900000,406000000,0,406000000,46.9739,7.724,12.5099,704.9188,
002287.SZ,Цце§ВивЉ,2016-01-21,30.65,30.03,30.9,28.52,28.76,3486933,104710026.4,-1.89,-6.1664,30.0293,0.8589,11676560000,N/A,11676560000,406000000,0,406000000,44.0773,7.2477,11.7384,661.4507,
002287.SZ,Цце§ВивЉ,2016-01-22,28.76,29.03,29.5,28.06,29.02,2398438,69081701.8,0.26,0.904,28.8028,0.5907,11782120000,N/A,11782120000,406000000,0,406000000,44.4758,7.3132,11.8446,667.4305,
002287.SZ,Цце§ВивЉ,2016-01-25,29.02,29.23,29.83,28.92,29.23,2168214,63697555.2,0.21,0.7236,29.3779,0.534,11867380000,N/A,11867380000,406000000,0,406000000,44.7976,7.3661,11.9303,672.2603,
002287.SZ,Цце§ВивЉ,2016-01-26,29.23,28.89,28.98,26.31,26.31,2999330,82925654.1,-2.92,-9.9897,27.6481,0.7388,10681860000,N/A,10681860000,406000000,0,406000000,40.3224,6.6303,10.7385,605.1032,
002287.SZ,Цце§ВивЉ,2016-01-27,26.31,26.29,26.7,24.53,26.3,3288840,84126534.9,-0.01,-0.038,25.5794,0.8101,10677800000,N/A,10677800000,406000000,0,406000000,40.3071,6.6277,10.7344,604.8732,
002287.SZ,Цце§ВивЉ,2016-01-28,26.3,26.01,26.43,25.64,25.88,2409780,62733029.9,-0.42,-1.597,26.0327,0.5935,10507280000,N/A,10507280000,406000000,0,406000000,39.6634,6.5219,10.563,595.2137,
002287.SZ,Цце§ВивЉ,2016-01-29,25.88,25.93,27.51,25.8,26.99,2710831,72592990,1.11,4.289,26.7789,0.6677,10957940000,N/A,10957940000,406000000,0,406000000,41.3646,6.8016,11.016,620.7426,
002287.SZ,Цце§ВивЉ,2016-02-01,26.99,27,27.98,26.5,27.16,2604270,71061341.9,0.17,0.6299,27.2865,0.6414,11026960000,N/A,11026960000,406000000,0,406000000,41.6251,6.8445,11.0854,624.6524,
002287.SZ,Цце§ВивЉ,2016-02-02,27.16,27.17,28.33,26.94,28.18,2962833,82825554.1,1.02,3.7555,27.9549,0.7298,11441080000,N/A,11441080000,406000000,0,406000000,43.1884,7.1015,11.5017,648.1113,
002287.SZ,Цце§ВивЉ,2016-02-03,28.18,27.8,28.18,27.03,27.97,2038846,56180096,-0.21,-0.7452,27.5549,0.5022,11355820000,N/A,11355820000,406000000,0,406000000,42.8665,7.0486,11.416,643.2816,
002287.SZ,Цце§ВивЉ,2016-02-04,27.97,27.75,28.59,27.75,28.36,2612827,73931060.1,0.39,1.3944,28.2954,0.6436,11514160000,N/A,11514160000,406000000,0,406000000,43.4643,7.1469,11.5752,652.2512,
002287.SZ,Цце§ВивЉ,2016-02-05,28.36,28.13,28.99,28.13,28.31,3155977,90218583.6,-0.05,-0.1763,28.5866,0.7773,11493860000,N/A,11493860000,406000000,0,406000000,43.3876,7.1343,11.5548,651.1012,
002287.SZ,Цце§ВивЉ,2016-02-15,28.31,27.55,28.25,26.98,27.88,1894909,52314856.5,-0.43,-1.5189,27.6081,0.4667,11319280000,N/A,11319280000,406000000,0,406000000,42.7286,7.0259,11.3793,641.2117,
002287.SZ,Цце§ВивЉ,2016-02-16,27.88,28.37,29.37,28,29.36,3067998,88681074.6,1.48,5.3085,28.9052,0.7557,11920160000,N/A,11920160000,406000000,0,406000000,44.9968,7.3989,11.9833,675.2501,
002287.SZ,Цце§ВивЉ,2016-02-17,29.36,29.15,29.89,29.05,29.75,3117896,92037138.6,0.39,1.3283,29.519,0.768,12078500000,N/A,12078500000,406000000,0,406000000,45.5946,7.4972,12.1425,684.2197,
002287.SZ,Цце§ВивЉ,2016-02-18,29.75,29.95,30.12,29.1,29.16,2875469,84592347.4,-0.59,-1.9832,29.4186,0.7082,11838960000,N/A,11838960000,406000000,0,406000000,44.6903,7.3485,11.9017,670.6503,
002287.SZ,Цце§ВивЉ,2016-02-19,29.16,28.88,29.8,28.8,29.42,2492748,73142375.9,0.26,0.8916,29.3421,0.614,11944520000,N/A,11944520000,406000000,0,406000000,45.0888,7.414,12.0078,676.6301,
002287.SZ,Цце§ВивЉ,2016-02-22,29.42,29.95,30.2,29.42,29.84,3418810,101602307.8,0.42,1.4276,29.7186,0.8421,12115040000,N/A,12115040000,406000000,0,406000000,45.7325,7.5198,12.1793,686.2897,
002287.SZ,Цце§ВивЉ,2016-02-23,29.84,29.83,31.93,29.7,31.43,6737681,208498477.9,1.59,5.3284,30.9451,1.6595,12760580000,N/A,12760580000,406000000,0,406000000,48.1693,7.9205,12.8282,722.858,
002287.SZ,Цце§ВивЉ,2016-02-24,31.43,30.95,34.57,30.93,34.57,9125344,298650547.4,3.14,9.9905,32.7276,2.2476,14035420000,N/A,14035420000,406000000,0,406000000,52.9816,8.7118,14.1098,795.0748,
002287.SZ,Цце§ВивЉ,2016-02-25,34.57,34.85,34.85,31.11,31.11,7665887,250169526.8,-3.46,-10.0087,32.6341,1.8881,12630660000,N/A,12630660000,406000000,0,406000000,47.6789,7.8399,12.6976,715.4984,
002287.SZ,Цце§ВивЉ,2016-02-26,31.11,30.96,31.5,29.2,30.12,3913981,118934954.1,-0.99,-3.1823,30.3872,0.964,12228720000,N/A,12228720000,406000000,0,406000000,46.1616,7.5904,12.2935,692.7294,
002287.SZ,Цце§ВивЉ,2016-02-29,30.12,30,30.01,27.11,27.11,3326671,91823112.2,-3.01,-9.9934,27.6021,0.8194,11006660000,N/A,11006660000,406000000,0,406000000,41.5485,6.8319,11.065,623.5024,
002287.SZ,Цце§ВивЉ,2016-03-01,27.11,27.15,27.7,25.81,27.23,2884019,77490439.7,0.12,0.4426,26.8689,0.7103,11055380000,N/A,11055380000,406000000,0,406000000,41.7324,6.8621,11.114,626.2623,
002287.SZ,Цце§ВивЉ,2016-03-02,27.23,27.2,29.16,27.03,28.87,3550750,100476381.7,1.64,6.0228,28.2972,0.8746,11721220000,N/A,11721220000,406000000,0,406000000,44.2459,7.2754,11.7833,663.9807,
002287.SZ,Цце§ВивЉ,2016-03-03,28.87,28.85,29.61,28.4,28.46,3608306,104428352.7,-0.41,-1.4202,28.9411,0.8887,11554760000,N/A,11554760000,406000000,0,406000000,43.6175,7.1721,11.616,654.551,
002287.SZ,Цце§ВивЉ,2016-03-04,28.46,28.37,28.5,26.13,26.52,3013908,82499287.6,-1.94,-6.8166,27.3729,0.7423,10767120000,N/A,10767120000,406000000,0,406000000,40.6443,6.6832,10.8242,609.933,
002287.SZ,Цце§ВивЉ,2016-03-07,26.52,26.8,27.85,26.8,27.35,2453671,67197616.4,0.83,3.1297,27.3866,0.6044,11104100000,N/A,11104100000,406000000,0,406000000,41.9163,6.8923,11.163,629.0222,
002287.SZ,Цце§ВивЉ,2016-03-08,27.35,27.53,30.09,27.49,30.09,5577788,159898644,2.74,10.0183,28.667,1.3738,12216540000,N/A,12216540000,406000000,0,406000000,46.1156,7.5828,12.2813,692.0394,
002287.SZ,Цце§ВивЉ,2016-03-09,30.09,30,32.1,29.01,30.32,8350570,258460801.7,0.23,0.7644,30.9513,2.0568,12309920000,N/A,12309920000,406000000,0,406000000,46.4681,7.6408,12.3752,697.3292,
002287.SZ,Цце§ВивЉ,2016-03-10,30.32,29.6,30.36,28.66,28.66,4371050,128334946,-1.66,-5.4749,29.3602,1.0766,11635960000,N/A,11635960000,406000000,0,406000000,43.924,7.2225,11.6976,659.1509,
002287.SZ,Цце§ВивЉ,2016-03-11,28.66,28.5,28.5,27.06,27.46,3517910,96933173,-1.2,-4.187,27.5542,0.8665,11148760000,N/A,11148760000,406000000,0,406000000,42.0849,6.9201,11.2078,631.5521,
002287.SZ,Цце§ВивЉ,2016-03-14,27.46,27.96,29.7,27.9,29.06,3993463,115427704.1,1.6,5.8267,28.9042,0.9836,11798360000,N/A,11798360000,406000000,0,406000000,44.5371,7.3233,11.8609,668.3505,
002287.SZ,Цце§ВивЉ,2016-03-15,29.06,29,29.38,28.5,28.7,2520198,72849683,-0.36,-1.2388,28.9063,0.6207,11652200000,N/A,11652200000,406000000,0,406000000,43.9853,7.2326,11.714,660.0708,
002287.SZ,Цце§ВивЉ,2016-03-16,28.7,28.85,29.29,27.85,28,2520162,71814050,-0.7,-2.439,28.4958,0.6207,11368000000,N/A,11368000000,406000000,0,406000000,42.9125,7.0562,11.4283,643.9715,
002287.SZ,Цце§ВивЉ,2016-03-17,28,28.1,29.45,28.1,29.36,3787805,110035203.2,1.36,4.8571,29.0499,0.933,11920160000,N/A,11920160000,406000000,0,406000000,44.9968,7.3989,11.9833,675.2501,
002287.SZ,Цце§ВивЉ,2016-03-18,29.36,29.51,30.75,29.38,30.59,4707498,141725755.9,1.23,4.1894,30.1064,1.1595,12419540000,N/A,12419540000,406000000,0,406000000,46.8819,7.7088,12.4854,703.5389,
002287.SZ,Цце§ВивЉ,2016-03-21,30.59,31.01,32,30.7,31.35,5626432,175651086.5,0.76,2.4845,31.2189,1.3858,12728100000,N/A,12728100000,406000000,0,406000000,48.0467,7.9004,12.7956,721.0181,
002287.SZ,Цце§ВивЉ,2016-03-22,31.35,31.21,31.21,30.52,30.77,3325965,102494067.4,-0.58,-1.8501,30.8163,0.8192,12492620000,N/A,12492620000,406000000,0,406000000,47.1578,7.7542,12.5588,707.6787,
002287.SZ,Цце§ВивЉ,2016-03-23,30.77,30.71,31.09,30.44,31.01,2728729,84119267.3,0.24,0.78,30.8273,0.6721,12590060000,N/A,12590060000,406000000,0,406000000,47.5256,7.8147,12.6568,713.1985,
002287.SZ,Цце§ВивЉ,2016-03-24,31.01,30.99,30.99,29.72,29.8,3742240,113251250.3,-1.21,-3.902,30.263,0.9217,12098800000,N/A,12098800000,406000000,0,406000000,45.6712,7.5098,12.1629,685.3697,
002287.SZ,Цце§ВивЉ,2016-03-25,29.8,29.76,30.59,29.51,30.59,2837116,86097121.4,0.79,2.651,30.3467,0.6988,12419540000,N/A,12419540000,406000000,0,406000000,46.8819,7.7088,12.4854,703.5389,
002287.SZ,Цце§ВивЉ,2016-03-28,30.59,30.76,31.35,30.02,30.35,3500214,108142178.2,-0.24,-0.7846,30.8959,0.8621,12322100000,N/A,12322100000,406000000,0,406000000,46.5141,7.6484,12.3874,698.0191,
002287.SZ,Цце§ВивЉ,2016-03-29,30.35,30.38,30.57,29.42,29.72,1963980,58666283.8,-0.63,-2.0758,29.8711,0.4837,12066320000,N/A,12066320000,406000000,0,406000000,45.5486,7.4896,12.1303,683.5298,
002287.SZ,Цце§ВивЉ,2016-03-30,29.72,29.98,30.95,29.92,30.92,2671563,81324797,1.2,4.0377,30.4409,0.658,12553520000,N/A,12553520000,406000000,0,406000000,47.3877,7.792,12.6201,711.1285,
002287.SZ,Цце§ВивЉ,2016-03-31,30.92,31.03,34.01,30.9,34.01,8135524,268049808.7,3.09,9.9935,32.9481,2.0038,13808060000,N/A,13808060000,406000000,0,406000000,52.1234,8.5707,13.8812,782.1954,
002287.SZ,Цце§ВивЉ,2016-04-01,34.01,33.7,37.38,33.7,36.36,11118377,396453161.6,2.35,6.9097,35.6575,2.7385,14762160000,N/A,14762160000,406000000,0,406000000,55.725,9.1629,14.8404,836.243,
002287.SZ,Цце§ВивЉ,2016-04-05,36.36,36.36,40,35.7,40,8403756,320246090.8,3.64,10.011,38.1075,2.0699,16240000000,N/A,16240000000,406000000,0,406000000,61.3036,10.0802,16.3261,919.9593,
002287.SZ,Цце§ВивЉ,2016-04-06,40,39.89,43,39.6,40.5,9884187,407760027.3,0.5,1.25,41.2538,2.4345,16443000000,N/A,16443000000,406000000,0,406000000,62.0699,10.2062,16.5301,931.4588,
002287.SZ,Цце§ВивЉ,2016-04-07,40.5,40.11,42.66,39.08,41.5,7152529,291183217.8,1,2.4691,40.7105,1.7617,16849000000,N/A,16849000000,406000000,0,406000000,63.6025,10.4582,16.9383,954.4578,
002287.SZ,Цце§ВивЉ,2016-04-08,41.5,40.87,41.92,39.72,41.55,6249734,256155005.4,0.05,0.1205,40.9865,1.5393,16869300000,N/A,16869300000,406000000,0,406000000,63.6791,10.4708,16.9587,955.6077,
002287.SZ,Цце§ВивЉ,2016-04-11,41.55,41.64,45.71,38.8,39.9,14826246,608168325.4,-1.65,-3.9711,41.0197,3.6518,16199400000,N/A,16199400000,406000000,0,406000000,61.1503,10.055,16.2853,917.6594,
002287.SZ,Цце§ВивЉ,2016-04-12,39.9,38.88,40.03,37.77,38.39,8344894,321605955.4,-1.51,-3.7845,38.5392,2.0554,15586340000,N/A,15586340000,406000000,0,406000000,58.8361,9.6745,15.6689,882.931,
002287.SZ,Цце§ВивЉ,2016-04-13,38.39,38.18,39.35,38.18,38.4,5789501,224551526.7,0.01,0.026,38.786,1.426,15590400000,N/A,15590400000,406000000,0,406000000,58.8515,9.677,15.673,883.1609,
002287.SZ,Цце§ВивЉ,2016-04-14,38.4,39.05,39.05,37.38,38.35,3944832,150778445.8,-0.05,-0.1302,38.2218,0.9716,15570100000,N/A,15570100000,406000000,0,406000000,58.7748,9.6644,15.6526,882.011,
002287.SZ,Цце§ВивЉ,2016-04-15,38.35,38.8,38.95,38.24,38.79,3984253,153787523,0.44,1.1473,38.5988,0.9813,15748740000,N/A,15748740000,406000000,0,406000000,59.4492,9.7753,15.8322,892.1306,
002287.SZ,Цце§ВивЉ,2016-04-18,38.79,38.03,39.35,37.8,38.71,2901092,112289537.8,-0.08,-0.2062,38.706,0.7146,15716260000,N/A,15716260000,406000000,0,406000000,59.3266,9.7551,15.7996,890.2906,
002287.SZ,Цце§ВивЉ,2016-04-19,38.71,38.71,39.04,38.09,38.4,2323560,89292410,-0.31,-0.8008,38.4291,0.5723,15590400000,N/A,15590400000,406000000,0,406000000,58.8515,9.677,15.673,883.1609,
002287.SZ,Цце§ВивЉ,2016-04-20,38.4,38.38,38.48,34.56,36.57,3722530,137565074.4,-1.83,-4.7656,36.9547,0.9169,14847420000,N/A,14847420000,406000000,0,406000000,56.0468,9.2158,14.9261,841.0728,
002287.SZ,Цце§ВивЉ,2016-04-21,36.57,36.47,37.65,35.1,37.2,3557540,128532575.5,0.63,1.7227,36.1296,0.8762,15103200000,N/A,15103200000,406000000,0,406000000,57.0123,9.3746,15.1832,855.5621,
002287.SZ,Цце§ВивЉ,2016-04-22,37.2,36.96,37.35,36.18,37,2289772,84328526.7,-0.2,-0.5376,36.8284,0.564,15022000000,N/A,15022000000,406000000,0,406000000,56.7058,9.3242,15.1016,850.9623,
002287.SZ,Цце§ВивЉ,2016-04-25,37,36.99,37.74,35.44,37.62,2543880,93007269,0.62,1.6757,36.5612,0.6266,15273720000,N/A,15273720000,406000000,0,406000000,57.656,9.4804,15.3547,865.2217,
002287.SZ,Цце§ВивЉ,2016-04-26,37.62,37.51,37.76,36.58,37.09,2317229,85872565.8,-0.53,-1.4088,37.0583,0.5707,15058540000,N/A,15058540000,406000000,0,406000000,56.8438,9.3469,15.1384,853.0323,
002287.SZ,Цце§ВивЉ,2016-04-27,37.09,37.09,37.25,36.12,36.2,1745832,64209049.3,-0.89,-2.3996,36.7785,0.43,14697200000,N/A,14697200000,406000000,0,406000000,55.4798,9.1226,14.7751,832.5632,
002287.SZ,Цце§ВивЉ,2016-04-28,36.2,36.6,36.81,35.03,36.25,2149239,76995874.1,0.05,0.1381,35.8247,0.5294,14717500000,N/A,14717500000,406000000,0,406000000,55.5564,9.1352,14.7955,833.7131,
002287.SZ,Цце§ВивЉ,2016-04-29,36.25,35.9,36.5,35.85,36.5,1478466,53473432.3,0.25,0.6897,36.1682,0.3642,14819000000,N/A,14819000000,406000000,0,406000000,55.9395,9.1982,14.8975,839.4629,
002287.SZ,Цце§ВивЉ,2016-05-03,36.5,36.61,39.98,36.3,39.98,4774849,183607882.3,3.48,9.5342,38.4531,1.1761,16231880000,N/A,16231880000,406000000,0,406000000,61.2729,10.0752,16.3179,919.4993,
002287.SZ,Цце§ВивЉ,2016-05-04,39.98,40.01,40.28,38.91,39.48,4438577,175802837.5,-0.5,-1.2506,39.6079,1.0932,16028880000,N/A,16028880000,406000000,0,406000000,60.5067,9.9492,16.1138,907.9998,
002287.SZ,Цце§ВивЉ,2016-05-05,39.48,39.3,39.95,38.78,39.45,2882576,113606612.9,-0.03,-0.076,39.4115,0.71,16016700000,N/A,16016700000,406000000,0,406000000,60.4607,9.9416,16.1016,907.3099,
002287.SZ,Цце§ВивЉ,2016-05-06,39.45,39.46,39.77,35.53,36,3725004,140568643,-3.45,-8.7452,37.7365,0.9175,14616000000,N/A,14616000000,406000000,0,406000000,55.1732,9.0722,14.6935,827.9634,
002287.SZ,Цце§ВивЉ,2016-05-09,36,35.78,35.78,34.12,34.5,2684050,93174450.5,-1.5,-4.1667,34.7141,0.6611,14007000000,N/A,14007000000,406000000,0,406000000,52.8744,8.6942,14.0812,793.4649,
