ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
002615.SZ,นþถ๛หน,2013-03-01,4.1051,4.1083,4.2329,4.0923,4.1818,1359187,17791779.3,0.0767,1.8677,13.09,4.1509,428621093.67,N/A,1193808000,32744163,0,91200000,29.2898,2.1334,2.2447,-19.3513,
002615.SZ,นþถ๛หน,2013-03-04,4.1818,4.1498,4.2105,4.07,4.185,1684792,21954187.5,0.0032,0.0764,13.0308,5.1453,428948535.3,N/A,1194720000,32744163,0,91200000,29.3121,2.1351,2.2464,-19.366,
002615.SZ,นþถ๛หน,2013-03-05,4.185,4.1786,4.4597,4.1626,4.3607,3513147,47766585.8,0.1757,4.1985,13.5965,10.7291,446957824.95,N/A,1244880000,32744163,0,91200000,30.5428,2.2247,2.3407,-20.1791,
002615.SZ,นþถ๛หน,2013-03-06,4.3607,4.3447,4.4278,4.284,4.3926,2252380,30685436.8,0.0319,0.7326,13.6236,6.8787,450232241.25,N/A,1254000000,32744163,0,91200000,30.7665,2.241,2.3579,-20.3269,
002615.SZ,นþถ๛หน,2013-03-07,4.3926,4.3766,4.3766,4.2552,4.284,1212685,16378451.4,-0.1086,-2.4727,13.5059,3.7035,439099225.83,N/A,1222992000,32744163,0,91200000,30.0058,2.1856,2.2996,-19.8243,
002615.SZ,นþถ๛หน,2013-03-08,4.284,4.2808,4.3415,4.2233,4.2329,713680,9527995.6,-0.0511,-1.1931,13.3505,2.1796,433860159.75,N/A,1208400000,32744163,0,91200000,29.6478,2.1595,2.2722,-19.5878,
002615.SZ,นþถ๛หน,2013-03-11,4.2329,4.2616,4.3255,4.2265,4.252,649314,8689032.7,0.0192,0.4528,13.3819,1.983,435824809.53,N/A,1213872000,32744163,0,91200000,29.782,2.1693,2.2824,-19.6765,
002615.SZ,นþถ๛หน,2013-03-12,4.252,4.2233,4.268,4.0093,4.0636,1220835,15690154.1,-0.1885,-4.4328,12.852,3.7284,416505753.36,N/A,1160064000,32744163,0,91200000,28.4619,2.0731,2.1813,-18.8043,
002615.SZ,นþถ๛หน,2013-03-13,4.0636,4.0316,4.0795,3.9965,4.054,550601,6967489.5,-0.0096,-0.2358,12.6543,1.6815,415523428.47,N/A,1157328000,32744163,0,91200000,28.3947,2.0682,2.1761,-18.7599,
002615.SZ,นþถ๛หน,2013-03-14,4.054,4.054,4.0955,4.0156,4.0348,419124,5322796.4,-0.0192,-0.4728,12.6998,1.28,413558778.69,N/A,1151856000,32744163,0,91200000,28.2605,2.0585,2.1658,-18.6712,
002615.SZ,นþถ๛หน,2013-03-15,4.0348,4.0156,4.0955,3.9805,4.0348,627589,7929686.4,0,0,12.6352,1.9166,413558778.69,N/A,1151856000,32744163,0,91200000,28.2605,2.0585,2.1658,-18.6712,
002615.SZ,นþถ๛หน,2013-03-18,4.0348,3.9837,4.0444,3.9613,3.9613,418354,5235765,-0.0735,-1.8211,12.5152,1.2776,406027621.2,N/A,1130880000,32744163,0,91200000,27.7458,2.021,2.1264,-18.3312,
002615.SZ,นþถ๛หน,2013-03-19,3.9613,3.9613,4.0093,3.8847,3.9454,294044,3627759.9,-0.016,-0.4032,12.3375,0.898,404390413.05,N/A,1126320000,32744163,0,91200000,27.634,2.0128,2.1178,-18.2573,
002615.SZ,นþถ๛หน,2013-03-20,3.9454,3.9486,4.1051,3.9486,4.07,687402,8681852.9,0.1246,3.1579,12.63,2.0993,417160636.62,N/A,1161888000,32744163,0,91200000,28.5066,2.0764,2.1847,-18.8338,
002615.SZ,นþถ๛หน,2013-03-21,4.07,4.0572,4.1434,4.0316,4.1147,1055153,13536273.7,0.0447,1.0989,12.8287,3.2224,421744819.44,N/A,1174656000,32744163,0,91200000,28.8199,2.0992,2.2087,-19.0408,
002615.SZ,นþถ๛หน,2013-03-22,4.1147,4.1147,4.1594,4.0923,4.1434,784304,10130023.3,0.0288,0.6988,12.9159,2.3952,424691794.11,N/A,1182864000,32744163,0,91200000,29.0212,2.1139,2.2241,-19.1739,
002615.SZ,นþถ๛หน,2013-03-25,4.1434,4.1818,4.2648,4.1338,4.1818,1994179,26222886.4,0.0383,0.9252,13.1497,6.0902,428621093.67,N/A,1193808000,32744163,0,91200000,29.2898,2.1334,2.2447,-19.3513,
002615.SZ,นþถ๛หน,2013-03-26,4.1818,4.1818,4.2041,4.0188,4.1882,1471197,18969324.5,0.0064,0.1528,12.8938,4.493,429275976.93,N/A,1195632000,32744163,0,91200000,29.3345,2.1367,2.2481,-19.3808,
002615.SZ,นþถ๛หน,2013-03-27,4.1882,4.1722,4.3894,4.1243,4.284,2753357,36838580.9,0.0958,2.2883,13.3795,8.4087,439099225.83,N/A,1222992000,32744163,0,91200000,30.0058,2.1856,2.2996,-19.8243,
002615.SZ,นþถ๛หน,2013-03-28,4.284,4.2552,4.2552,4.1051,4.1051,1654910,21572392.3,-0.1789,-4.176,13.0354,5.0541,420762494.55,N/A,1171920000,32744163,0,91200000,28.7527,2.0943,2.2036,-18.9965,
002615.SZ,นþถ๛หน,2013-03-29,4.1051,4.0763,4.137,3.9901,3.9997,1001221,12686998.5,-0.1054,-2.5681,12.6715,3.0577,409956920.76,N/A,1141824000,32744163,0,91200000,28.0143,2.0405,2.147,-18.5086,
002615.SZ,นþถ๛หน,2013-04-01,3.9997,4.0061,4.0731,4.0029,4.0252,584998,7381077.1,0.0256,0.639,12.6173,1.7866,412576453.8,N/A,1149120000,32744163,0,91200000,28.1933,2.0536,2.1607,-18.6269,
002615.SZ,นþถ๛หน,2013-04-02,4.0252,4.0061,4.0859,3.9741,3.9869,556666,7012972.2,-0.0383,-0.9524,12.5982,1.7,408647154.24,N/A,1138176000,32744163,0,91200000,27.9248,2.034,2.1401,-18.4495,
002615.SZ,นþถ๛หน,2013-04-03,3.9869,3.9773,4.0093,3.9518,3.9613,460218,5733950.8,-0.0256,-0.641,12.4592,1.4055,406027621.2,N/A,1130880000,32744163,0,91200000,27.7458,2.021,2.1264,-18.3312,
002615.SZ,นþถ๛หน,2013-04-08,3.9613,3.8974,3.8974,3.7185,3.8431,789115,9333060.4,-0.1182,-2.9839,11.8273,2.4099,393912280.89,N/A,1097136000,32744163,0,91200000,26.9179,1.9607,2.0629,-17.7842,
002615.SZ,นþถ๛หน,2013-04-09,3.8431,3.8495,3.9134,3.8336,3.8783,456580,5556543,0.0351,0.9144,12.1699,1.3944,397514138.82,N/A,1107168000,32744163,0,91200000,27.1641,1.9786,2.0818,-17.9468,
002615.SZ,นþถ๛หน,2013-04-10,3.8783,3.8783,3.907,3.7729,3.8144,483477,5796463.4,-0.0639,-1.6474,11.9891,1.4765,390965306.22,N/A,1088928000,32744163,0,91200000,26.7166,1.946,2.0475,-17.6512,
002615.SZ,นþถ๛หน,2013-04-11,3.8144,3.8304,3.8527,3.8016,3.808,389935,4673857.9,-0.0064,-0.1675,11.9862,1.1909,390310422.96,N/A,1087104000,32744163,0,91200000,26.6718,1.9427,2.0441,-17.6216,
002615.SZ,นþถ๛หน,2013-04-12,3.808,3.8016,3.8367,3.7377,3.7441,358581,4251790.9,-0.0639,-1.6779,11.8573,1.0951,383761590.36,N/A,1068864000,32744163,0,91200000,26.2243,1.9101,2.0098,-17.326,
002615.SZ,นþถ๛หน,2013-04-15,3.7441,3.7569,3.7888,3.6962,3.7409,384484,4506662.4,-0.0032,-0.0853,11.7213,1.1742,383434148.73,N/A,1067952000,32744163,0,91200000,26.2019,1.9085,2.0081,-17.3112,
002615.SZ,นþถ๛หน,2013-04-16,3.7409,3.7058,3.7984,3.6419,3.7952,382503,4443618.2,0.0543,1.4518,11.6172,1.1682,389000656.44,N/A,1083456000,32744163,0,91200000,26.5823,1.9362,2.0372,-17.5625,
002615.SZ,นþถ๛หน,2013-04-17,3.7952,3.7633,3.8176,3.7441,3.808,336115,3986282.8,0.0128,0.3367,11.8599,1.0265,390310422.96,N/A,1087104000,32744163,0,91200000,26.6718,1.9427,2.0441,-17.6216,
002615.SZ,นþถ๛หน,2013-04-18,3.808,3.808,3.8942,3.7697,3.8655,584106,7033263.9,0.0575,1.5101,12.0411,1.7838,396204372.3,N/A,1103520000,32744163,0,91200000,27.0746,1.9721,2.0749,-17.8877,
002615.SZ,นþถ๛หน,2013-04-19,3.8655,3.9294,3.9741,3.8847,3.9422,1039433,12850236.8,0.0767,1.9835,12.3627,3.1744,404062971.42,N/A,1125408000,32744163,0,91200000,27.6116,2.0112,2.1161,-18.2425,
002615.SZ,นþถ๛หน,2013-04-22,3.9422,3.8815,3.9454,3.8783,3.9166,722612,8868760.5,-0.0256,-0.6483,12.2732,2.2068,401443438.38,N/A,1118112000,32744163,0,91200000,27.4326,1.9982,2.1024,-18.1242,
002615.SZ,นþถ๛หน,2013-04-23,3.9166,3.923,3.9454,3.7856,3.7984,712850,8610749.9,-0.1182,-3.0179,12.0793,2.177,389328098.07,N/A,1084368000,32744163,0,91200000,26.6047,1.9379,2.0389,-17.5773,
002615.SZ,นþถ๛หน,2013-04-24,3.7984,3.8016,3.9134,3.8016,3.907,710864,8610249.8,0.1086,2.8595,12.1124,2.171,400461113.49,N/A,1115376000,32744163,0,91200000,27.3654,1.9933,2.0972,-18.0799,
002615.SZ,นþถ๛หน,2013-04-25,3.907,3.9102,3.923,3.8495,3.8623,718335,8730335.2,-0.0447,-1.1447,12.1536,2.1938,395876930.67,N/A,1102608000,32744163,0,91200000,27.0522,1.9704,2.0732,-17.8729,
002615.SZ,นþถ๛หน,2013-04-26,3.8623,3.8623,3.9262,3.8559,3.8751,642074,7808447.1,0.0128,0.3309,12.1613,1.9609,397186697.19,N/A,1106256000,32744163,0,91200000,27.1417,1.977,2.0801,-17.9321,
002615.SZ,นþถ๛หน,2013-05-02,3.8751,3.8336,3.923,3.8176,3.9198,541051,6564178.3,0.0447,1.1542,12.1323,1.6524,401770880.01,N/A,1119024000,32744163,0,91200000,27.455,1.9998,2.1041,-18.139,
002615.SZ,นþถ๛หน,2013-05-03,3.9198,3.9422,4.0093,3.9198,3.9709,921357,11423101.3,0.0511,1.304,12.3981,2.8138,407009946.09,N/A,1133616000,32744163,0,91200000,27.813,2.0259,2.1315,-18.3756,
002615.SZ,นþถ๛หน,2013-05-06,3.9709,3.9773,4.0508,3.9645,4.0252,748209,9392560.1,0.0543,1.3677,12.5534,2.285,412576453.8,N/A,1149120000,32744163,0,91200000,28.1933,2.0536,2.1607,-18.6269,
002615.SZ,นþถ๛หน,2013-05-07,4.0252,4.0188,4.0252,3.9645,3.9869,750556,9373431.7,-0.0383,-0.9524,12.4887,2.2922,408647154.24,N/A,1138176000,32744163,0,91200000,27.9248,2.034,2.1401,-18.4495,
002615.SZ,นþถ๛หน,2013-05-08,3.9869,3.9965,4.0795,3.9869,4.0795,1327947,16832729.1,0.0926,2.3237,12.6758,4.0555,418142961.51,N/A,1164624000,32744163,0,91200000,28.5737,2.0813,2.1898,-18.8782,
002615.SZ,นþถ๛หน,2013-05-09,4.0795,4.0827,4.0827,4.0156,4.054,874705,11067102.5,-0.0256,-0.6265,12.6524,2.6713,415523428.47,N/A,1157328000,32744163,0,91200000,28.3947,2.0682,2.1761,-18.7599,
002615.SZ,นþถ๛หน,2013-05-10,4.054,4.0507,4.1316,4.0184,4.1186,1282032,16195207.1,0.0647,1.5949,12.6325,3.9153,417160636.62,N/A,1161888000,32744163,0,91200000,28.5066,2.0764,2.1847,-18.8338,
002615.SZ,นþถ๛หน,2013-05-13,4.1186,4.1122,4.1833,4.0798,4.1704,1016637,13007651.5,0.0517,1.2559,12.7948,3.1048,422399702.7,N/A,1176480000,32744163,0,91200000,28.8646,2.1025,2.2121,-19.0704,
002615.SZ,นþถ๛หน,2013-05-14,4.1704,4.1607,4.1704,4.0766,4.1445,1031365,13189584,-0.0259,-0.6202,12.7885,3.1498,419780169.66,N/A,1169184000,32744163,0,91200000,28.6856,2.0894,2.1984,-18.9521,
002615.SZ,นþถ๛หน,2013-05-15,4.1445,4.1154,4.2609,4.1154,4.2221,1239091,16138662.2,0.0776,1.8721,13.0246,3.7842,427638768.78,N/A,1191072000,32744163,0,91200000,29.2226,2.1285,2.2396,-19.3069,
002615.SZ,นþถ๛หน,2013-05-16,4.2221,4.235,4.3805,4.2059,4.374,2901291,38722813.2,0.1519,3.5988,13.3468,8.8605,443028525.39,N/A,1233936000,32744163,0,91200000,30.2743,2.2051,2.3202,-20.0017,
002615.SZ,นþถ๛หน,2013-05-17,4.374,4.3546,4.5195,4.3094,4.5001,3435906,47342021.7,0.1261,2.8825,13.7786,10.4932,455798748.96,N/A,1269504000,32744163,0,91200000,31.1469,2.2687,2.387,-20.5783,
002615.SZ,นþถ๛หน,2013-05-20,4.5001,4.5195,4.6715,4.471,4.5098,3250064,45646954.7,0.0097,0.2155,14.0449,9.9256,456781073.85,N/A,1272240000,32744163,0,91200000,31.2141,2.2736,2.3922,-20.6226,
002615.SZ,นþถ๛หน,2013-05-21,4.5098,4.4807,4.6003,4.4322,4.5292,2003813,27949576.3,0.0194,0.4301,13.9482,6.1196,458745723.63,N/A,1277712000,32744163,0,91200000,31.3483,2.2834,2.4025,-20.7113,
002615.SZ,นþถ๛หน,2013-05-22,4.5292,4.5292,4.6003,4.4904,4.5615,1980817,27849598.7,0.0323,0.7138,14.0597,6.0494,462020139.93,N/A,1286832000,32744163,0,91200000,31.5721,2.2997,2.4196,-20.8591,
002615.SZ,นþถ๛หน,2013-05-23,4.5615,4.5357,4.5906,4.4452,4.4516,1864439,25945742.6,-0.1099,-2.4096,13.9161,5.694,450887124.51,N/A,1255824000,32744163,0,91200000,30.8113,2.2443,2.3613,-20.3565,
002615.SZ,นþถ๛หน,2013-05-24,4.4516,4.4387,4.5421,4.4387,4.5421,1068755,14856169,0.0905,2.0334,13.9004,3.264,460055490.15,N/A,1281360000,32744163,0,91200000,31.4378,2.2899,2.4093,-20.7704,
002615.SZ,นþถ๛หน,2013-05-27,4.5421,4.5421,4.623,4.5195,4.5777,1528480,21550062.8,0.0356,0.7829,14.099,4.6679,463657348.08,N/A,1291392000,32744163,0,91200000,31.684,2.3078,2.4282,-20.9331,
002615.SZ,นþถ๛หน,2013-05-28,4.5777,4.5712,4.5777,4.4452,4.4936,1304134,18141921,-0.0841,-1.8362,13.9111,3.9828,455143865.7,N/A,1267680000,32744163,0,91200000,31.1022,2.2654,2.3836,-20.5487,
002615.SZ,นþถ๛หน,2013-05-29,4.4936,4.4807,4.5486,4.4581,4.4969,941164,13087627.7,0.0032,0.0719,13.9058,2.8743,455471307.33,N/A,1268592000,32744163,0,91200000,31.1246,2.2671,2.3853,-20.5635,
002615.SZ,นþถ๛หน,2013-05-30,4.4969,4.4904,4.5357,4.4387,4.4549,1135156,15691124.7,-0.042,-0.9346,13.8229,3.4667,451214566.14,N/A,1256736000,32744163,0,91200000,30.8337,2.2459,2.363,-20.3713,
002615.SZ,นþถ๛หน,2013-05-31,4.4549,4.4549,4.5001,4.4225,4.4225,1178400,16229079.6,-0.0323,-0.7257,13.7721,3.5988,447940149.84,N/A,1247616000,32744163,0,91200000,30.6099,2.2296,2.3459,-20.2235,
002615.SZ,นþถ๛หน,2013-06-03,4.4225,4.4258,4.4742,4.3967,4.4452,842949,11561409.2,0.0226,0.5117,13.7154,2.5743,450232241.25,N/A,1254000000,32744163,0,91200000,30.7665,2.241,2.3579,-20.3269,
002615.SZ,นþถ๛หน,2013-06-04,4.4452,4.429,4.429,4.2706,4.3126,1037809,13954131.4,-0.1325,-2.9818,13.4458,3.1694,436807134.42,N/A,1216608000,32744163,0,91200000,29.8491,2.1742,2.2876,-19.7208,
002615.SZ,นþถ๛หน,2013-06-05,4.3126,4.3126,4.3708,4.2867,4.332,506697,6781666.5,0.0194,0.4498,13.3841,1.5474,438771784.2,N/A,1222080000,32744163,0,91200000,29.9834,2.184,2.2979,-19.8095,
002615.SZ,นþถ๛หน,2013-06-06,4.332,4.332,4.332,4.2576,4.2641,468622,6210596.3,-0.0679,-1.5672,13.2529,1.4312,431895509.97,N/A,1202928000,32744163,0,91200000,29.5135,2.1497,2.2619,-19.4991,
002615.SZ,นþถ๛หน,2013-06-07,4.2641,4.3094,4.3611,4.1962,4.1962,559038,7353035.2,-0.0679,-1.5921,13.153,1.7073,425019235.74,N/A,1183776000,32744163,0,91200000,29.0436,2.1155,2.2259,-19.1886,
002615.SZ,นþถ๛หน,2013-06-13,4.1962,4.1736,4.2415,4.0831,4.1348,623613,7978792.5,-0.0614,-1.4638,12.7945,1.9045,418797844.77,N/A,1166448000,32744163,0,91200000,28.6185,2.0845,2.1933,-18.9078,
002615.SZ,นþถ๛หน,2013-06-14,4.1348,4.1219,4.2286,4.1219,4.2027,666792,8644712.3,0.0679,1.6419,12.9646,2.0364,425674119,N/A,1185600000,32744163,0,91200000,29.0884,2.1188,2.2293,-19.2182,
002615.SZ,นþถ๛หน,2013-06-17,4.2027,4.2027,4.5098,4.1607,4.4452,1754862,23923173.5,0.2425,5.7692,13.6325,5.3593,450232241.25,N/A,1254000000,32744163,0,91200000,30.7665,2.241,2.3579,-20.3269,
002615.SZ,นþถ๛หน,2013-06-18,4.4452,4.4419,4.4872,4.3514,4.4452,925554,12644351.8,0,0,13.6614,2.8266,450232241.25,N/A,1254000000,32744163,0,91200000,30.7665,2.241,2.3579,-20.3269,
002615.SZ,นþถ๛หน,2013-06-19,4.4452,4.429,4.5357,4.3352,4.5227,1348481,18598286.8,0.0776,1.7455,13.792,4.1182,458090840.37,N/A,1275888000,32744163,0,91200000,31.3036,2.2801,2.3991,-20.6817,
002615.SZ,นþถ๛หน,2013-06-20,4.5227,4.4613,4.5357,4.3158,4.3255,1256210,17224439.2,-0.1972,-4.3603,13.7114,3.8364,438116900.94,N/A,1220256000,32744163,0,91200000,29.9386,2.1807,2.2944,-19.78,
002615.SZ,นþถ๛หน,2013-06-21,4.3255,4.2447,4.4936,4.2189,4.4936,1451410,19675372.2,0.1681,3.8864,13.556,4.4326,455143865.7,N/A,1267680000,32744163,0,91200000,31.1022,2.2654,2.3836,-20.5487,
002615.SZ,นþถ๛หน,2013-06-24,4.4936,4.5163,4.8428,4.4581,4.7038,6103264,88362111.5,0.2101,4.6763,14.4778,18.6392,476427571.65,N/A,1326960000,32744163,0,91200000,32.5566,2.3714,2.4951,-21.5096,
002615.SZ,นþถ๛หน,2013-06-25,4.7038,4.623,4.8493,4.2544,4.8493,6065881,87441403.8,0.1455,3.0928,14.4153,18.5251,491162445,N/A,1368000000,32744163,0,91200000,33.5635,2.4447,2.5722,-22.1749,
002615.SZ,นþถ๛หน,2013-06-26,4.8493,4.8557,4.9624,4.7846,4.9333,6012812,90960920.5,0.0841,1.7333,15.1279,18.363,499675927.38,N/A,1391712000,32744163,0,91200000,34.1453,2.4871,2.6168,-22.5592,
002615.SZ,นþถ๛หน,2013-06-27,4.9333,4.8654,4.9527,4.7296,4.7426,3944926,58968697.1,-0.1907,-3.8663,14.948,12.0477,480356871.21,N/A,1337904000,32744163,0,91200000,32.8251,2.3909,2.5157,-21.687,
002615.SZ,นþถ๛หน,2013-06-28,4.7426,4.6521,4.7749,4.5583,4.5971,2498844,35957228.4,-0.1455,-3.0675,14.3895,7.6314,465621997.86,N/A,1296864000,32744163,0,91200000,31.8182,2.3176,2.4385,-21.0218,
002615.SZ,นþถ๛หน,2013-07-01,4.5971,4.6876,5.0562,4.623,5.0562,4701420,71322805.2,0.4591,9.9859,15.1705,14.4113,510226269.32,N/A,1426368000,32623163,0,91200000,34.9956,2.549,2.682,-23.121,
002615.SZ,นþถ๛หน,2013-07-02,5.0562,5.0982,5.2372,4.985,5.2372,6718943,106395579,0.181,3.5806,15.8352,20.5956,528495240.6,N/A,1477440000,32623163,0,91200000,36.2486,2.6403,2.778,-23.9488,
002615.SZ,นþถ๛หน,2013-07-03,5.2372,5.1725,5.2663,5.0335,5.1661,3846169,61116771.9,-0.0711,-1.358,15.8903,11.7897,521318144.74,N/A,1457376000,32623163,0,91200000,35.7563,2.6044,2.7403,-23.6236,
002615.SZ,นþถ๛หน,2013-07-04,5.1661,5.1079,5.4409,5.0756,5.2534,4746551,78202959.2,0.0873,1.6896,16.4757,14.5496,530126398.75,N/A,1482000000,32623163,0,91200000,36.3605,2.6484,2.7866,-24.0228,
002615.SZ,นþถ๛หน,2013-07-05,5.2534,5.234,5.4894,5.0594,5.3116,4522224,73612477.1,0.0582,1.1077,16.2779,13.862,535998568.09,N/A,1498416000,32623163,0,91200000,36.7632,2.6778,2.8175,-24.2889,
002615.SZ,นþถ๛หน,2013-07-08,5.3116,5.1725,5.4247,4.9721,5.0044,3720464,59931333.8,-0.3071,-5.7821,16.1086,11.4044,505006563.24,N/A,1411776000,32623163,0,91200000,34.6375,2.523,2.6546,-22.8844,
002615.SZ,นþถ๛หน,2013-07-09,5.0044,4.9592,5.1079,4.8719,5.0594,2506779,38708066,0.055,1.0982,15.4414,7.684,510552500.95,N/A,1427280000,32623163,0,91200000,35.0179,2.5507,2.6837,-23.1358,
002615.SZ,นþถ๛หน,2013-07-10,5.0594,5.0271,5.3342,4.9139,5.3051,4051989,64490331.2,0.2457,4.8562,15.9157,12.4206,535346104.83,N/A,1496592000,32623163,0,91200000,36.7185,2.6745,2.814,-24.2593,
002615.SZ,นþถ๛หน,2013-07-11,5.3051,5.221,5.3762,5.1596,5.2146,3558116,57871258.5,-0.0905,-1.7063,16.2646,10.9067,526211619.19,N/A,1471056000,32623163,0,91200000,36.092,2.6289,2.766,-23.8454,
002615.SZ,นþถ๛หน,2013-07-12,5.2146,5.2049,5.3503,5.1467,5.1499,2791273,45269983.9,-0.0647,-1.2399,16.2184,8.5561,519686986.59,N/A,1452816000,32623163,0,91200000,35.6444,2.5963,2.7317,-23.5497,
002615.SZ,นþถ๛หน,2013-07-15,5.1499,5.1499,5.234,5.0303,5.234,3266026,51845198.1,0.0841,1.6321,15.8741,10.0114,528169008.97,N/A,1476528000,32623163,0,91200000,36.2262,2.6387,2.7763,-23.9341,
002615.SZ,นþถ๛หน,2013-07-16,5.234,5.2081,5.4861,5.1855,5.4376,4822701,79981419.5,0.2037,3.8913,16.5844,14.7831,548721601.66,N/A,1533984000,32623163,0,91200000,37.6359,2.7413,2.8843,-24.8654,
002615.SZ,นþถ๛หน,2013-07-17,5.4376,5.373,5.4118,5.1758,5.179,3097631,50757845,-0.2586,-4.7562,16.386,9.4952,522623071.26,N/A,1461024000,32623163,0,91200000,35.8458,2.611,2.7472,-23.6827,
002615.SZ,นþถ๛หน,2013-07-18,5.179,5.1241,5.3083,5.0497,5.3083,2338260,37412061.4,0.1293,2.4969,16,7.1675,535672336.46,N/A,1497504000,32623163,0,91200000,36.7409,2.6762,2.8158,-24.2741,
002615.SZ,นþถ๛หน,2013-07-19,5.3083,5.2566,5.3342,5.1176,5.2146,2129678,34376830.1,-0.0938,-1.7661,16.1418,6.5281,526211619.19,N/A,1471056000,32623163,0,91200000,36.092,2.6289,2.766,-23.8454,
002615.SZ,นþถ๛หน,2013-07-22,5.2146,5.1079,5.2372,5.0497,5.137,2042256,32475747,-0.0776,-1.4879,15.9019,6.2601,518382060.07,N/A,1449168000,32623163,0,91200000,35.5549,2.5898,2.7249,-23.4906,
002615.SZ,นþถ๛หน,2013-07-23,5.137,5.1144,5.3245,5.1144,5.3019,2342281,37988330.2,0.1649,3.2096,16.2185,7.1798,535019873.2,N/A,1495680000,32623163,0,91200000,36.6961,2.6729,2.8123,-24.2445,
002615.SZ,นþถ๛หน,2013-07-24,5.3019,5.2857,5.5896,5.2437,5.5896,3985527,67230855.2,0.2877,5.4268,16.8687,12.2169,564054488.27,N/A,1576848000,32623163,0,91200000,38.6875,2.818,2.9649,-25.5602,
002615.SZ,นþถ๛หน,2013-07-25,5.5896,5.5928,5.609,5.2663,5.2663,3063009,51697631.6,-0.3233,-5.7837,16.8781,9.3891,531431325.27,N/A,1485648000,32623163,0,91200000,36.45,2.655,2.7935,-24.0819,
002615.SZ,นþถ๛หน,2013-07-26,5.2663,5.0691,5.1887,4.9107,4.985,3061963,47868114.7,-0.2813,-5.3407,15.6331,9.3859,503049173.46,N/A,1406304000,32623163,0,91200000,34.5033,2.5132,2.6443,-22.7957,
002615.SZ,นþถ๛หน,2013-07-29,4.985,4.9947,4.9947,4.8169,4.8428,1708739,25779196.5,-0.1422,-2.8534,15.0867,5.2378,488694981.74,N/A,1366176000,32623163,0,91200000,33.5188,2.4415,2.5688,-22.1453,
002615.SZ,นþถ๛หน,2013-07-30,4.8428,4.8557,4.9786,4.6876,4.859,1598886,24058863.9,0.0162,0.3338,15.0473,4.9011,490326139.89,N/A,1370736000,32623163,0,91200000,33.6306,2.4496,2.5774,-22.2192,
002615.SZ,นþถ๛หน,2013-07-31,4.859,4.8848,4.9656,4.7878,4.8105,1374897,20819398.1,-0.0485,-0.998,15.1425,4.2145,485432665.44,N/A,1357056000,32623163,0,91200000,33.295,2.4252,2.5517,-21.9975,
002615.SZ,นþถ๛หน,2013-08-01,4.8105,4.846,5.0012,4.804,4.9883,1716896,26212936.4,0.1778,3.6962,15.2676,5.2628,503375405.09,N/A,1407216000,32623163,0,91200000,34.5257,2.5148,2.646,-22.8105,
002615.SZ,นþถ๛หน,2013-08-02,4.9883,5.0077,5.0529,4.9527,4.9689,1888105,29146769.3,-0.0194,-0.3889,15.437,5.7876,501418015.31,N/A,1401744000,32623163,0,91200000,34.3914,2.505,2.6357,-22.7218,
002615.SZ,นþถ๛หน,2013-08-05,4.9689,4.9689,5.0691,4.9624,5.0174,1856631,28870538.7,0.0485,0.9759,15.55,5.6911,506311489.76,N/A,1415424000,32623163,0,91200000,34.727,2.5295,2.6614,-22.9436,
002615.SZ,นþถ๛หน,2013-08-06,5.0174,5.0335,5.0917,4.9624,5.0529,1810205,28106272.7,0.0356,0.7088,15.5266,5.5488,509900037.69,N/A,1425456000,32623163,0,91200000,34.9732,2.5474,2.6803,-23.1062,
002615.SZ,นþถ๛หน,2013-08-07,5.0529,5.0529,5.2275,5.0432,5.137,2724169,43226708.3,0.0841,1.6635,15.8679,8.3504,518382060.07,N/A,1449168000,32623163,0,91200000,35.5549,2.5898,2.7249,-23.4906,
002615.SZ,นþถ๛หน,2013-08-08,5.137,5.1079,5.137,4.998,5.04,1593410,24955831.6,-0.097,-1.888,15.6619,4.8843,508595111.17,N/A,1421808000,32623163,0,91200000,34.8837,2.5409,2.6734,-23.0471,
002615.SZ,นþถ๛หน,2013-08-09,5.04,5.04,5.0917,4.901,4.9721,1574474,24283651.1,-0.0679,-1.347,15.4233,4.8262,501744246.94,N/A,1402656000,32623163,0,91200000,34.4138,2.5067,2.6374,-22.7366,
002615.SZ,นþถ๛หน,2013-08-12,4.9721,4.9753,5.0174,4.9333,4.9947,1208415,18593294.8,0.0226,0.4551,15.3865,3.7042,504027868.35,N/A,1409040000,32623163,0,91200000,34.5704,2.5181,2.6494,-22.8401,
002615.SZ,นþถ๛หน,2013-08-13,4.9947,4.9947,5.1402,4.9818,5.1337,1936159,30440054.9,0.139,2.7832,15.7219,5.9349,518055828.44,N/A,1448256000,32623163,0,91200000,35.5326,2.5881,2.7232,-23.4758,
