旗鷹,酒各,晩豚,念辺徒勺(圷),蝕徒勺(圷),恷互勺(圷),恷詰勺(圷),辺徒勺(圷),撹住楚(紘),撹住署駆(圷),嫻鋸(圷),嫻鋸嫌(%),譲勺(圷),算返楕(%),A紘送宥偏峙(圷),B紘送宥偏峙(圷),悳偏峙(圷),A紘送宥紘云(紘),B紘送宥紘云(紘),悳紘云(紘),偏哢楕,偏昌楕,偏��楕,偏�崑�,
002397.SZ,知準社慶,2014-03-20,3.105,3.1006,3.1668,3.1006,3.1094,991519,14097819.4,0.0044,0.142,14.2184,1.3719,1019034988.5,N/A,2131920000,72271985,0,151200000,21.6034,1.819,1.4985,-178.9567,
002397.SZ,知準社慶,2014-03-21,3.1094,3.0874,3.1646,3.0433,3.1646,1181271,16547983.4,0.0551,1.773,14.0086,1.6345,1037102984.75,N/A,2169720000,72271985,0,151200000,21.9865,1.8513,1.5251,-182.1297,
002397.SZ,知準社慶,2014-03-24,3.1646,3.1844,3.191,3.1293,3.1778,1149137,16454837.8,0.0132,0.4181,14.3193,1.59,1041439303.85,N/A,2178792000,72271985,0,151200000,22.0784,1.859,1.5315,-182.8912,
002397.SZ,知準社慶,2014-03-25,3.1778,3.1756,3.2329,3.1646,3.191,965710,14042965.6,0.0132,0.4164,14.5416,1.3362,1045775622.95,N/A,2187864000,72271985,0,151200000,22.1703,1.8667,1.5379,-183.6528,
002397.SZ,知準社慶,2014-03-26,3.191,3.1778,3.2153,3.169,3.2153,664837,9625233.2,0.0243,0.7602,14.4776,0.9199,1053725541.3,N/A,2204496000,72271985,0,151200000,22.3389,1.8809,1.5495,-185.0489,
002397.SZ,知準社慶,2014-03-27,3.2153,3.2131,3.2131,3.1094,3.1139,787098,11203953.4,-0.1014,-3.155,14.2345,1.0891,1020480428.2,N/A,2134944000,72271985,0,151200000,21.6341,1.8216,1.5007,-179.2106,
002397.SZ,知準社慶,2014-03-28,3.1139,3.1094,3.1293,3.0609,3.0653,731938,10258344.9,-0.0485,-1.5581,14.0153,1.0128,1004580591.5,N/A,2101680000,72271985,0,151200000,21.297,1.7932,1.4773,-176.4183,
002397.SZ,知準社慶,2014-03-31,3.0653,3.0455,3.0609,2.9992,3.0301,507500,6978363.5,-0.0353,-1.1511,13.7505,0.7022,993017073.9,N/A,2077488000,72271985,0,151200000,21.0519,1.7726,1.4603,-174.3876,
002397.SZ,知準社慶,2014-04-01,3.0301,3.0433,3.1006,3.0234,3.0962,666843,9272907.3,0.0662,2.1834,13.9057,0.9227,1014698669.4,N/A,2122848000,72271985,0,151200000,21.5115,1.8113,1.4922,-178.1952,
002397.SZ,知準社慶,2014-04-02,3.0962,3.0962,3.1139,3.0587,3.0631,455855,6350670.8,-0.0331,-1.0684,13.9313,0.6307,1003857871.65,N/A,2100168000,72271985,0,151200000,21.2817,1.7919,1.4762,-176.2914,
002397.SZ,知準社慶,2014-04-03,3.0631,3.0631,3.1094,3.0234,3.0874,574220,7977609.9,0.0243,0.7919,13.893,0.7945,1011807790,N/A,2116800000,72271985,0,151200000,21.4502,1.8061,1.4879,-177.6875,
002397.SZ,知準社慶,2014-04-04,3.0874,3.0918,3.1139,3.0367,3.1139,592045,8263665.8,0.0265,0.8571,13.9578,0.8192,1020480428.2,N/A,2134944000,72271985,0,151200000,21.6341,1.8216,1.5007,-179.2106,
002397.SZ,知準社慶,2014-04-08,3.1139,3.1094,3.1513,3.0874,3.1513,765492,10874043.5,0.0375,1.204,14.2053,1.0592,1032766665.65,N/A,2160648000,72271985,0,151200000,21.8945,1.8435,1.5187,-181.3682,
002397.SZ,知準社慶,2014-04-09,3.1513,3.1513,3.1712,3.1381,3.169,487533,6982311.8,0.0176,0.5598,14.3217,0.6746,1038548424.45,N/A,2172744000,72271985,0,151200000,22.0171,1.8538,1.5272,-182.3836,
002397.SZ,知準社慶,2014-04-10,3.169,3.1756,3.1822,3.1491,3.1602,678971,9749366.1,-0.0088,-0.2784,14.359,0.9395,1035657545.05,N/A,2166696000,72271985,0,151200000,21.9558,1.8487,1.523,-181.8759,
002397.SZ,知準社慶,2014-04-11,3.1602,3.1513,3.1712,3.1139,3.1646,557314,7925671.3,0.0044,0.1396,14.2212,0.7711,1037102984.75,N/A,2169720000,72271985,0,151200000,21.9865,1.8513,1.5251,-182.1297,
002397.SZ,知準社慶,2014-04-14,3.1646,3.1646,3.2969,3.1646,3.2925,1990983,29418556.5,0.1279,4.0418,14.7759,2.7548,1079020736.05,N/A,2257416000,72271985,0,151200000,22.8751,1.9261,1.5867,-189.4911,
002397.SZ,知準社慶,2014-04-15,3.2925,3.2925,3.33,3.2616,3.2704,1136812,16955278.5,-0.0221,-0.6698,14.9148,1.573,1071793537.55,N/A,2242296000,72271985,0,151200000,22.7219,1.9132,1.5761,-188.2219,
002397.SZ,知準社慶,2014-04-16,3.2704,3.2748,3.3851,3.244,3.3807,1681559,25339229,0.1103,3.3715,15.0689,2.3267,1107929530.05,N/A,2317896000,72271985,0,151200000,23.488,1.9777,1.6293,-194.5678,
002397.SZ,知準社慶,2014-04-17,3.3807,3.3917,3.4954,3.3741,3.3785,2434930,37972988.7,-0.0022,-0.0652,15.5951,3.3691,1107206810.2,N/A,2316384000,72271985,0,151200000,23.4727,1.9764,1.6282,-194.4409,
002397.SZ,知準社慶,2014-04-18,3.3785,3.4843,3.5836,3.3763,3.4204,7177005,113256817.3,0.0419,1.2402,15.7805,9.9305,1120938487.35,N/A,2345112000,72271985,0,151200000,23.7638,2.0009,1.6484,-196.8524,
002397.SZ,知準社慶,2014-04-21,3.4204,3.341,3.4469,3.3212,3.3586,2278053,34950081.6,-0.0617,-1.8053,15.3421,3.1521,1100702331.55,N/A,2302776000,72271985,0,151200000,23.3348,1.9648,1.6186,-193.2986,
002397.SZ,知準社慶,2014-04-22,3.3586,3.3366,3.4557,3.3344,3.4204,2348266,36387367.5,0.0617,1.8385,15.4954,3.2492,1120938487.35,N/A,2345112000,72271985,0,151200000,23.7638,2.0009,1.6484,-196.8524,
002397.SZ,知準社慶,2014-04-23,3.4204,3.4204,3.4535,3.3631,3.3939,1933493,29949687.3,-0.0265,-0.7737,15.4899,2.6753,1112265849.15,N/A,2326968000,72271985,0,151200000,23.5799,1.9854,1.6356,-195.3294,
002397.SZ,知準社慶,2014-04-24,3.3939,3.4072,3.5196,3.3763,3.4733,3129170,49359577.6,0.0794,2.3392,15.774,4.3297,1138283763.75,N/A,2381400000,72271985,0,151200000,24.1315,2.0319,1.6739,-199.8985,
002397.SZ,知準社慶,2014-04-25,3.4733,3.4424,3.4535,3.3013,3.3167,2478053,38010680.7,-0.1566,-4.5079,15.3389,3.4288,1086970654.4,N/A,2274048000,72271985,0,151200000,23.0437,1.9403,1.5984,-190.8872,
002397.SZ,知準社慶,2014-04-28,3.3167,3.2881,3.3079,3.0984,3.1116,2075116,29892173.4,-0.2051,-6.1835,14.4051,2.8713,1019757708.35,N/A,2133432000,72271985,0,151200000,21.6188,1.8203,1.4996,-179.0836,
002397.SZ,知準社慶,2014-04-29,3.1116,3.0918,3.1756,3.0918,3.1712,902436,12882778,0.0595,1.9135,14.2756,1.2487,1039271144.3,N/A,2174256000,72271985,0,151200000,22.0324,1.8551,1.5283,-182.5105,
002397.SZ,知準社慶,2014-04-30,3.1712,3.1756,3.1955,3.1337,3.191,962858,13872976.5,0.0198,0.6259,14.4081,1.3323,1045775622.95,N/A,2187864000,72271985,0,151200000,22.1703,1.8667,1.5379,-183.6528,
002397.SZ,知準社慶,2014-05-05,3.191,3.1866,3.2043,3.1139,3.1932,1566382,22330153.5,0.0022,0.0691,14.2559,2.1673,1046498342.8,N/A,2189376000,72271985,0,151200000,22.1857,1.868,1.5389,-183.7797,
002397.SZ,知準社慶,2014-05-06,3.1932,3.1756,3.2307,3.1558,3.2153,1500471,21780572.4,0.0221,0.6906,14.5158,2.0761,1053725541.3,N/A,2204496000,72271985,0,151200000,22.3389,1.8809,1.5495,-185.0489,
002397.SZ,知準社慶,2014-05-07,3.2153,3.2153,3.2153,3.1359,3.1536,912750,13151471.5,-0.0617,-1.9204,14.4086,1.2629,1033489385.5,N/A,2162160000,72271985,0,151200000,21.9099,1.8448,1.5198,-181.4951,
002397.SZ,知準社慶,2014-05-08,3.1536,3.1558,3.2374,3.1337,3.1977,1304758,18973647.1,0.0441,1.3986,14.5419,1.8053,1047943782.5,N/A,2192400000,72271985,0,151200000,22.2163,1.8706,1.541,-184.0335,
002397.SZ,知準社慶,2014-05-09,3.1977,3.191,3.2506,3.1558,3.2285,984002,14317943.1,0.0309,0.9655,14.5507,1.3615,1058061860.4,N/A,2213568000,72271985,0,151200000,22.4308,1.8887,1.5559,-185.8104,
002397.SZ,知準社慶,2014-05-12,3.2285,3.2528,3.3344,3.2285,3.3322,1667225,24864060.7,0.1036,3.2104,14.9134,2.3069,1092029693.35,N/A,2284632000,72271985,0,151200000,23.1509,1.9493,1.6059,-191.7756,
002397.SZ,知準社慶,2014-05-13,3.3322,3.3278,3.3586,3.2969,3.3432,1438681,21715797.9,0.011,0.3309,15.0942,1.9906,1095643292.6,N/A,2292192000,72271985,0,151200000,23.2275,1.9557,1.6112,-192.4102,
002397.SZ,知準社慶,2014-05-14,3.3432,3.3344,3.352,3.3079,3.3366,703638,10631643.4,-0.0066,-0.1979,15.1095,0.9736,1093475133.05,N/A,2287656000,72271985,0,151200000,23.1816,1.9519,1.608,-192.0294,
002397.SZ,知準社慶,2014-05-15,3.3366,3.3366,3.341,3.2528,3.2528,1151469,17233720.7,-0.0838,-2.5116,14.9667,1.5932,1066011778.75,N/A,2230200000,72271985,0,151200000,22.5993,1.9029,1.5676,-187.2065,
002397.SZ,知準社慶,2014-05-16,3.2528,3.2528,3.3189,3.2219,3.3189,968849,14377201,0.0662,2.0339,14.8395,1.3406,1087693374.25,N/A,2275560000,72271985,0,151200000,23.059,1.9416,1.5995,-191.0141,
002397.SZ,知準社慶,2014-05-19,3.3189,3.3189,3.3189,3.2197,3.2704,964273,14262938.5,-0.0485,-1.4618,14.7914,1.3342,1071793537.55,N/A,2242296000,72271985,0,151200000,22.7219,1.9132,1.5761,-188.2219,
002397.SZ,知準社慶,2014-05-20,3.2704,3.2859,3.3432,3.2859,3.3189,1102248,16584979.7,0.0485,1.4835,15.0465,1.5251,1087693374.25,N/A,2275560000,72271985,0,151200000,23.059,1.9416,1.5995,-191.0141,
002397.SZ,知準社慶,2014-05-21,3.3189,3.3322,3.3322,3.255,3.3145,1138789,17014805.3,-0.0044,-0.1329,14.9411,1.5757,1086247934.55,N/A,2272536000,72271985,0,151200000,23.0283,1.939,1.5974,-190.7603,
002397.SZ,知準社慶,2014-05-22,3.3145,3.3123,3.3564,3.3057,3.3189,1411974,21321500.4,0.0044,0.1331,15.1005,1.9537,1087693374.25,N/A,2275560000,72271985,0,151200000,23.059,1.9416,1.5995,-191.0141,
002397.SZ,知準社慶,2014-05-23,3.3189,3.3212,3.341,3.2682,3.3234,1102022,16532037.3,0.0044,0.1329,15.0015,1.5248,1089138813.95,N/A,2278584000,72271985,0,151200000,23.0896,1.9441,1.6016,-191.2679,
002397.SZ,知準社慶,2014-05-26,3.3234,3.33,3.4005,3.3079,3.3917,1777679,27050879.5,0.0684,2.0571,15.217,2.4597,1111543129.3,N/A,2325456000,72271985,0,151200000,23.5646,1.9841,1.6346,-195.2024,
002397.SZ,知準社慶,2014-05-27,3.3917,3.3939,3.4072,3.341,3.352,1104590,16868692.9,-0.0397,-1.1704,15.2715,1.5284,1098534172,N/A,2298240000,72271985,0,151200000,23.2888,1.9609,1.6154,-192.9179,
002397.SZ,知準社慶,2014-05-28,3.352,3.3697,3.4292,3.3256,3.4182,1626325,24867958,0.0662,1.9737,15.2909,2.2503,1120215767.5,N/A,2343600000,72271985,0,151200000,23.7485,1.9996,1.6473,-196.7255,
002397.SZ,知準社慶,2014-05-29,3.4182,3.4116,3.4336,3.3542,3.3675,1150957,17715038.2,-0.0507,-1.4839,15.3916,1.5925,1103593210.95,N/A,2308824000,72271985,0,151200000,23.3961,1.9699,1.6229,-193.8063,
002397.SZ,知準社慶,2014-05-30,3.3675,3.3653,3.3653,3.3079,3.3344,1025531,15514814.2,-0.0331,-0.9823,15.1286,1.419,1092752413.2,N/A,2286144000,72271985,0,151200000,23.1662,1.9506,1.6069,-191.9025,
002397.SZ,知準社慶,2014-06-03,3.3344,3.3586,3.3697,3.33,3.3454,831379,12638536.8,0.011,0.3307,15.2019,1.1503,1096366012.45,N/A,2293704000,72271985,0,151200000,23.2428,1.957,1.6123,-192.5371,
002397.SZ,知準社慶,2014-06-04,3.3454,3.3697,3.3697,3.2881,3.2925,1010812,15223356.8,-0.0529,-1.5821,15.0605,1.3986,1079020736.05,N/A,2257416000,72271985,0,151200000,22.8751,1.9261,1.5867,-189.4911,
002397.SZ,知準社慶,2014-06-05,3.2925,3.2859,3.3212,3.2704,3.3167,961223,14349654.5,0.0243,0.7368,14.9285,1.33,1086970654.4,N/A,2274048000,72271985,0,151200000,23.0437,1.9403,1.5984,-190.8872,
002397.SZ,知準社慶,2014-06-06,3.3167,3.3234,3.4094,3.3101,3.405,1348020,20500108.1,0.0882,2.6596,15.2076,1.8652,1115879448.4,N/A,2334528000,72271985,0,151200000,23.6565,1.9919,1.6409,-195.964,
002397.SZ,知準社慶,2014-06-09,3.405,3.4005,3.502,3.3785,3.438,3473869,54360466.2,0.0331,0.9715,15.6484,4.8067,1126720246.15,N/A,2357208000,72271985,0,151200000,23.8863,2.0112,1.6569,-197.8678,
002397.SZ,知準社慶,2014-06-10,3.438,3.4491,3.7688,3.4491,3.6784,7905220,129631915.4,0.2404,6.9917,16.3983,10.9691,1202100895.32,N/A,2522016000,72068399,0,151200000,25.5564,2.1518,1.7727,-211.702,
002397.SZ,知準社慶,2014-06-11,3.6784,3.6784,3.7379,3.6431,3.7115,5226962,87532158.5,0.0331,0.8993,16.7463,7.2528,1212911155.17,N/A,2544696000,72068399,0,151200000,25.7862,2.1712,1.7887,-213.6058,
002397.SZ,知準社慶,2014-06-12,3.7115,3.6784,3.8592,3.674,3.749,6419216,110248433.2,0.0375,1.0101,17.1748,8.9071,1225162783,N/A,2570400000,72068399,0,151200000,26.0467,2.1931,1.8067,-215.7634,
002397.SZ,知準社慶,2014-06-13,3.749,3.8107,4.1151,3.7821,4.1128,10618752,191598112.4,0.3639,9.7059,18.0434,14.7343,1344075641.35,N/A,2819880000,72068399,0,151200000,28.5748,2.406,1.9821,-236.7052,
002397.SZ,知準社慶,2014-06-16,4.1128,4.1084,4.5252,3.9894,4.5252,13205128,256809069.2,0.4124,10.0268,19.4477,18.323,1478843547.48,N/A,3102624000,72068399,0,151200000,31.4399,2.6472,2.1808,-260.4391,
002397.SZ,知準社慶,2014-06-17,4.5252,4.4348,4.6292,4.1726,4.2676,25290417,243172876.6,-0.2577,-5.6943,9.6152,17.5461,1360651373.12,N/A,2854656000,144136798,0,302400000,28.9271,2.4357,2.0065,-239.6243,
002397.SZ,知準社慶,2014-06-18,4.2676,4.2585,4.2585,3.9556,3.9963,20851897,187530759.2,-0.2712,-6.3559,8.9935,14.4667,1274169294.32,N/A,2673216000,144136798,0,302400000,27.0886,2.2808,1.879,-224.394,
002397.SZ,知準社慶,2014-06-19,3.9963,3.9873,4.0144,3.6753,3.7386,16152523,138035857.9,-0.2577,-6.448,8.5458,11.2064,1192011319.46,N/A,2500848000,144136798,0,302400000,25.3419,2.1338,1.7579,-209.9251,
002397.SZ,知準社慶,2014-06-20,3.7386,3.7477,3.7974,3.6934,3.7793,10248017,85303878.7,0.0407,1.0883,8.3239,7.1099,1204983631.28,N/A,2528064000,144136798,0,302400000,25.6177,2.157,1.777,-212.2097,
002397.SZ,知準社慶,2014-06-23,3.7793,3.7974,3.8516,3.7341,3.7703,10673467,89332453.4,-0.009,-0.2392,8.3696,7.4051,1202100895.32,N/A,2522016000,144136798,0,302400000,25.5564,2.1518,1.7727,-211.702,
002397.SZ,知準社慶,2014-06-24,3.7703,3.7793,3.829,3.6889,3.7974,9015414,75022189.1,0.0271,0.7194,8.3215,6.2548,1210749103.2,N/A,2540160000,144136798,0,302400000,25.7403,2.1673,1.7855,-213.225,
002397.SZ,知準社慶,2014-06-25,3.7974,3.7974,3.811,3.6889,3.716,7437423,61301737.8,-0.0814,-2.1429,8.2423,5.16,1184804479.56,N/A,2485728000,144136798,0,302400000,25.1887,2.1209,1.7472,-208.6559,
002397.SZ,知準社慶,2014-06-26,3.716,3.7251,3.8155,3.7115,3.7929,8867386,73986673.8,0.0769,2.0681,8.3437,6.1521,1209307735.22,N/A,2537136000,144136798,0,302400000,25.7096,2.1647,1.7834,-212.9712,
002397.SZ,知準社慶,2014-06-27,3.7929,3.829,3.829,3.7341,3.7929,8461919,70742882.6,0,0,8.3601,5.8708,1209307735.22,N/A,2537136000,144136798,0,302400000,25.7096,2.1647,1.7834,-212.9712,
002397.SZ,知準社慶,2014-06-30,3.7929,3.7522,3.7974,3.6753,3.7748,9183015,75924195.5,-0.0181,-0.4768,8.2679,6.3349,1210402155.7,N/A,2525040000,144958342,0,302400000,25.587,2.1544,1.7749,-211.9558,
002397.SZ,知準社慶,2014-07-01,3.7748,3.7884,3.9647,3.7567,3.9421,16570401,141734423.7,0.1673,4.4311,8.5535,11.4311,1264036742.24,N/A,2636928000,144958342,0,302400000,26.7208,2.2499,1.8535,-221.3479,
002397.SZ,知準社慶,2014-07-02,3.9421,3.9285,3.9285,3.8245,3.9059,9827731,84318026.7,-0.0362,-0.9174,8.5796,6.7797,1252440074.88,N/A,2612736000,144958342,0,302400000,26.4757,2.2292,1.8365,-219.3172,
002397.SZ,知準社慶,2014-07-03,3.9059,3.8969,3.8969,3.811,3.8245,8348501,71037723.7,-0.0814,-2.0833,8.509,5.7592,1226347573.32,N/A,2558304000,144958342,0,302400000,25.9241,2.1828,1.7982,-214.7481,
002397.SZ,知準社慶,2014-07-04,3.8245,3.829,3.8336,3.7251,3.7703,6929997,57768634.3,-0.0542,-1.4184,8.336,4.7807,1208952572.28,N/A,2522016000,144958342,0,302400000,25.5564,2.1518,1.7727,-211.702,
002397.SZ,知準社慶,2014-07-07,3.7703,3.7748,3.7974,3.7341,3.7974,4458794,37269852.1,0.0271,0.7194,8.3587,3.0759,1217650072.8,N/A,2540160000,144958342,0,302400000,25.7403,2.1673,1.7855,-213.225,
002397.SZ,知準社慶,2014-07-08,3.7974,3.8019,3.8019,3.716,3.7567,5301444,43937159.8,-0.0407,-1.0714,8.2878,3.6572,1204603822.02,N/A,2512944000,144958342,0,302400000,25.4645,2.1441,1.7664,-210.9405,
002397.SZ,知準社慶,2014-07-09,3.7567,3.7567,3.7974,3.6844,3.6889,5908596,48755350.2,-0.0678,-1.8051,8.2516,4.0761,1182860070.72,N/A,2467584000,144958342,0,302400000,25.0048,2.1054,1.7345,-207.1329,
002397.SZ,知準社慶,2014-07-10,3.6889,3.6708,3.7115,3.6618,3.6753,4025777,32798904.3,-0.0136,-0.3676,8.1472,2.7772,1178511320.46,N/A,2458512000,144958342,0,302400000,24.9129,2.0977,1.7281,-206.3714,
002397.SZ,知準社慶,2014-07-11,3.6753,3.6799,3.716,3.6663,3.7025,3101872,25337384.9,0.0271,0.738,8.1684,2.1398,1187208820.98,N/A,2476656000,144958342,0,302400000,25.0968,2.1131,1.7408,-207.8944,
002397.SZ,知準社慶,2014-07-14,3.7025,3.7025,3.7251,3.6753,3.7251,3862143,31601209.7,0.0226,0.6105,8.1823,2.6643,1194456738.08,N/A,2491776000,144958342,0,302400000,25.25,2.126,1.7515,-209.1636,
002397.SZ,知準社慶,2014-07-15,3.7251,3.7115,3.7205,3.6708,3.6844,4341703,35459394.4,-0.0407,-1.0922,8.1672,2.9951,1181410487.3,N/A,2464560000,144958342,0,302400000,24.9742,2.1028,1.7323,-206.8791,
002397.SZ,知準社慶,2014-07-16,3.6844,3.6844,3.707,3.6618,3.6708,3069462,24995532.3,-0.0136,-0.3681,8.1433,2.1175,1177061737.04,N/A,2455488000,144958342,0,302400000,24.8823,2.0951,1.726,-206.1175,
002397.SZ,知準社慶,2014-07-17,3.6708,3.6753,3.7115,3.6527,3.6979,3028816,24683663.7,0.0271,0.7389,8.1496,2.0894,1185759237.56,N/A,2473632000,144958342,0,302400000,25.0661,2.1106,1.7387,-207.6406,
002397.SZ,知準社慶,2014-07-18,3.6979,3.6979,3.6979,3.6482,3.6663,2731620,22206256.3,-0.0316,-0.8557,8.1293,1.8844,1175612153.62,N/A,2452464000,144958342,0,302400000,24.8516,2.0925,1.7238,-205.8637,
002397.SZ,知準社慶,2014-07-21,3.6663,3.6708,3.6799,3.5488,3.5714,5189307,41234621.8,-0.0949,-2.5894,7.9461,3.5799,1145170901.8,N/A,2388960000,144958342,0,302400000,24.2081,2.0383,1.6792,-200.5331,
002397.SZ,知準社慶,2014-07-22,3.5714,3.5804,3.6211,3.5578,3.6211,3075975,24455026.2,0.0497,1.3924,7.9503,2.122,1161116319.42,N/A,2422224000,144958342,0,302400000,24.5452,2.0667,1.7026,-203.3253,
002397.SZ,知準社慶,2014-07-23,3.6211,3.6211,3.6211,3.5488,3.5759,3237691,25635777.9,-0.0452,-1.2484,7.9179,2.2335,1146620485.22,N/A,2391984000,144958342,0,302400000,24.2387,2.0409,1.6813,-200.7869,
002397.SZ,知準社慶,2014-07-24,3.5759,3.5894,3.5894,3.4855,3.5126,3269490,25485120.8,-0.0633,-1.7699,7.7948,2.2555,1126326317.34,N/A,2349648000,144958342,0,302400000,23.8097,2.0048,1.6516,-197.2332,
002397.SZ,知準社慶,2014-07-25,3.5126,3.5036,3.6347,3.5036,3.6256,3650560,29000895.8,0.113,3.2175,7.9442,2.5184,1162565902.84,N/A,2425248000,144958342,0,302400000,24.5758,2.0693,1.7047,-203.5791,
002397.SZ,知準社慶,2014-07-28,3.6256,3.6437,3.6753,3.6075,3.6573,4810038,38776948.8,0.0316,0.8728,8.0617,3.3182,1172712986.78,N/A,2446416000,144958342,0,302400000,24.7903,2.0873,1.7196,-205.356,
002397.SZ,知準社慶,2014-07-29,3.6573,3.6708,3.6844,3.6437,3.6799,3784933,30720616.4,0.0226,0.618,8.1166,2.611,1179960903.88,N/A,2461536000,144958342,0,302400000,24.9435,2.1002,1.7302,-206.6252,
002397.SZ,知準社慶,2014-07-30,3.6799,3.6663,3.6979,3.6347,3.6934,4523774,36684710.5,0.0136,0.3686,8.1093,3.1207,1184309654.14,N/A,2470608000,144958342,0,302400000,25.0355,2.108,1.7366,-207.3867,
002397.SZ,知準社慶,2014-07-31,3.6934,3.6934,3.7205,3.6618,3.716,4010908,32793553,0.0226,0.612,8.1761,2.7669,1191557571.24,N/A,2485728000,144958342,0,302400000,25.1887,2.1209,1.7472,-208.6559,
002397.SZ,知準社慶,2014-08-01,3.716,3.7205,3.7205,3.6573,3.6573,4742135,38698422.7,-0.0588,-1.5815,8.1605,3.2714,1172712986.78,N/A,2446416000,144958342,0,302400000,24.7903,2.0873,1.7196,-205.356,
002397.SZ,知準社慶,2014-08-04,3.6573,3.6527,3.7477,3.6482,3.7477,5512245,45190709.2,0.0904,2.4722,8.1982,3.8026,1201704655.18,N/A,2506896000,144958342,0,302400000,25.4032,2.1389,1.7621,-210.4328,
002397.SZ,知準社慶,2014-08-05,3.7477,3.7477,3.811,3.7296,3.7974,7194605,59951977.7,0.0497,1.3269,8.3329,4.9632,1217650072.8,N/A,2540160000,144958342,0,302400000,25.7403,2.1673,1.7855,-213.225,
002397.SZ,知準社慶,2014-08-06,3.7974,3.7974,3.8471,3.7251,3.8381,7443109,62573530.3,0.0407,1.0714,8.4069,5.1347,1230696323.58,N/A,2567376000,144958342,0,302400000,26.016,2.1905,1.8046,-215.5096,
002397.SZ,知準社慶,2014-08-07,3.8381,3.8381,3.8788,3.82,3.8743,8956501,76230205.4,0.0362,0.9423,8.5112,6.1787,1242292990.94,N/A,2591568000,144958342,0,302400000,26.2612,2.2112,1.8216,-217.5403,
002397.SZ,知準社慶,2014-08-08,3.8743,3.8833,4.0144,3.8788,4.0144,15430052,135785811.6,0.1401,3.6173,8.8001,10.6445,1287230076.96,N/A,2685312000,144958342,0,302400000,27.2111,2.2912,1.8875,-225.4093,
002397.SZ,知準社慶,2014-08-11,4.0144,4.0686,4.3806,4.0686,4.2947,20294514,189281914.5,0.2803,6.982,9.3268,14.0002,1377104249,N/A,2872800000,144958342,0,302400000,29.111,2.4511,2.0193,-241.1474,
002397.SZ,知準社慶,2014-08-12,4.2947,4.3354,4.3354,4.1365,4.1817,15546732,143737840.2,-0.113,-2.6316,9.2455,10.725,1340864663.5,N/A,2797200000,144958342,0,302400000,28.3449,2.3866,1.9662,-234.8014,
002397.SZ,知準社慶,2014-08-13,4.1817,4.1636,4.1681,4.0777,4.1455,8709279,79207707.9,-0.0362,-0.8649,9.0946,6.0081,1329267996.14,N/A,2773008000,144958342,0,302400000,28.0998,2.366,1.9492,-232.7707,
002397.SZ,知準社慶,2014-08-14,4.1455,4.1455,4.1455,4.0822,4.0912,5990587,54391035,-0.0542,-1.3086,9.0794,4.1326,1311872995.1,N/A,2736720000,144958342,0,302400000,27.7321,2.335,1.9236,-229.7246,
002397.SZ,知準社慶,2014-08-15,4.0912,4.0506,4.1726,4.0506,4.1138,6329686,57796261.5,0.0226,0.5525,9.131,4.3666,1319120912.2,N/A,2751840000,144958342,0,302400000,27.8853,2.3479,1.9343,-230.9938,
002397.SZ,知準社慶,2014-08-18,4.1138,4.1274,4.141,4.0822,4.141,5914960,53774625.1,0.0271,0.6593,9.0913,4.0805,1327818412.72,N/A,2769984000,144958342,0,302400000,28.0691,2.3634,1.947,-232.5168,
002397.SZ,知準社慶,2014-08-19,4.141,4.1274,4.1591,4.1093,4.1365,5151712,47081438.8,-0.0045,-0.1092,9.139,3.5539,1326368829.3,N/A,2766960000,144958342,0,302400000,28.0385,2.3608,1.9449,-232.263,
002397.SZ,知準社慶,2014-08-20,4.1365,4.1319,4.1817,4.0958,4.1545,5484783,50335848.8,0.0181,0.4372,9.1774,3.7837,1332167162.98,N/A,2779056000,144958342,0,302400000,28.1611,2.3711,1.9534,-233.2784,
002397.SZ,知準社慶,2014-08-21,4.1545,4.1545,4.1817,4.0867,4.141,4146557,37827278.9,-0.0136,-0.3264,9.1226,2.8605,1327818412.72,N/A,2769984000,144958342,0,302400000,28.0691,2.3634,1.947,-232.5168,
002397.SZ,知準社慶,2014-08-22,4.141,4.141,4.1591,4.1048,4.1455,3657655,33444022.8,0.0045,0.1092,9.1436,2.5232,1329267996.14,N/A,2773008000,144958342,0,302400000,28.0998,2.366,1.9492,-232.7707,
002397.SZ,知準社慶,2014-08-25,4.1455,4.1455,4.2404,4.1319,4.2269,8389256,77774717.1,0.0814,1.9629,9.2708,5.7874,1355360497.7,N/A,2827440000,144958342,0,302400000,28.6514,2.4124,1.9874,-237.3398,
002397.SZ,知準社慶,2014-08-26,4.2269,4.2269,4.3851,4.1184,4.1319,9332395,87732523.7,-0.0949,-2.246,9.4009,6.438,1324919245.88,N/A,2763936000,144958342,0,302400000,28.0079,2.3582,1.9428,-232.0091,
002397.SZ,知準社慶,2014-08-27,4.1319,4.1048,4.1726,4.0506,4.1455,4244109,38805639.6,0.0136,0.3282,9.1434,2.9278,1329267996.14,N/A,2773008000,144958342,0,302400000,28.0998,2.366,1.9492,-232.7707,
002397.SZ,知準社慶,2014-08-28,4.1455,4.2721,4.367,4.1817,4.1907,7920989,74409970,0.0452,1.0905,9.394,5.4643,1343763830.34,N/A,2803248000,144958342,0,302400000,28.4062,2.3918,1.9704,-235.3091,
